# depth_m  pct_change_up_vs_central  pct_change_low_vs_central  
1701.000000 26.693748 -10.142331
1702.000000 26.705902 -10.131134
1703.000000 26.718084 -10.119911
1704.000000 26.730295 -10.108660
1705.000000 26.742535 -10.097383
1706.000000 26.754804 -10.086080
1707.000000 26.767102 -10.074749
1708.000000 26.779430 -10.063391
1709.000000 26.791787 -10.052006
1710.000000 26.804174 -10.040594
1711.000000 26.816591 -10.029154
1712.000000 26.829037 -10.017687
1713.000000 26.841513 -10.006193
1714.000000 26.854019 -9.994671
1715.000000 26.866555 -9.983121
1716.000000 26.879122 -9.971543
1717.000000 26.891719 -9.959937
1718.000000 26.904346 -9.948304
1719.000000 26.917004 -9.936642
1720.000000 26.929692 -9.924952
1721.000000 26.942411 -9.913233
1722.000000 26.955161 -9.901486
1723.000000 26.967942 -9.889711
1724.000000 26.980754 -9.877907
1725.000000 26.993598 -9.866074
1726.000000 27.006472 -9.854212
1727.000000 27.019378 -9.842322
1728.000000 27.032316 -9.830402
1729.000000 27.045285 -9.818453
1730.000000 27.058287 -9.806475
1731.000000 27.071320 -9.794467
1732.000000 27.084385 -9.782430
1733.000000 27.097482 -9.770364
1734.000000 27.110611 -9.758267
1735.000000 27.123773 -9.746141
1736.000000 27.136968 -9.733985
1737.000000 27.150195 -9.721798
1738.000000 27.163454 -9.709582
1739.000000 27.176747 -9.697335
1740.000000 27.206037 -9.685058
1741.000000 27.238908 -9.673084
1742.000000 27.271862 -9.661562
1743.000000 27.304897 -9.650010
1744.000000 27.338015 -9.638430
1745.000000 27.371215 -9.626821
1746.000000 27.398924 -9.619138
1747.000000 27.405701 -9.626332
1748.000000 27.412492 -9.633540
1749.000000 27.419297 -9.640763
1750.000000 27.426117 -9.648002
1751.000000 27.432951 -9.655255
1752.000000 27.439800 -9.662524
1753.000000 27.446662 -9.669808
1754.000000 27.453539 -9.677108
1755.000000 27.460431 -9.684423
1756.000000 27.467337 -9.691753
1757.000000 27.474258 -9.699098
1758.000000 27.481193 -9.706459
1759.000000 27.488143 -9.713836
1760.000000 27.495107 -9.721228
1761.000000 27.502087 -9.728636
1762.000000 27.509081 -9.736060
1763.000000 27.516090 -9.743499
1764.000000 27.523114 -9.750954
1765.000000 27.530152 -9.758425
1766.000000 27.537206 -9.765912
1767.000000 27.544275 -9.773415
1768.000000 27.551359 -9.780934
1769.000000 27.558458 -9.788469
1770.000000 27.565572 -9.796020
1771.000000 27.572701 -9.803587
1772.000000 27.579846 -9.811170
1773.000000 27.587006 -9.818770
1774.000000 27.594181 -9.826386
1775.000000 27.601372 -9.834018
1776.000000 27.608578 -9.841667
1777.000000 27.615800 -9.849332
1778.000000 27.623037 -9.857014
1779.000000 27.630290 -9.864712
1780.000000 27.637558 -9.872427
1781.000000 27.644843 -9.880158
1782.000000 27.652143 -9.887907
1783.000000 27.659459 -9.895672
1784.000000 27.666790 -9.903454
1785.000000 27.674138 -9.911252
1786.000000 27.681501 -9.919068
1787.000000 27.688881 -9.926901
1788.000000 27.696277 -9.934751
1789.000000 27.703689 -9.942618
1790.000000 27.711117 -9.950502
1791.000000 27.718561 -9.958403
1792.000000 27.725338 -9.966804
1793.000000 27.719253 -9.984557
1794.000000 27.706390 -10.011787
1795.000000 27.693499 -10.039074
1796.000000 27.680581 -10.066421
1797.000000 27.667635 -10.093827
1798.000000 27.654660 -10.121292
1799.000000 27.641658 -10.148817
1800.000000 27.628627 -10.176401
1801.000000 27.615568 -10.204045
1802.000000 27.602481 -10.231749
1803.000000 27.589365 -10.259513
1804.000000 27.576221 -10.287338
1805.000000 27.563048 -10.315223
1806.000000 27.549846 -10.343170
1807.000000 27.536616 -10.371177
1808.000000 27.523356 -10.399245
1809.000000 27.510068 -10.427375
1810.000000 27.496750 -10.455567
1811.000000 27.483403 -10.483820
1812.000000 27.470027 -10.512135
1813.000000 27.456622 -10.540513
1814.000000 27.443187 -10.568953
1815.000000 27.429722 -10.597456
1816.000000 27.416228 -10.626022
1817.000000 27.402704 -10.654650
1818.000000 27.389150 -10.683342
1819.000000 27.375566 -10.712098
1820.000000 27.361952 -10.740917
1821.000000 27.348308 -10.769800
1822.000000 27.334633 -10.798747
1823.000000 27.320928 -10.827759
1824.000000 27.307193 -10.856835
1825.000000 27.293427 -10.885975
1826.000000 27.279630 -10.915181
1827.000000 27.265802 -10.944452
1828.000000 27.251944 -10.973789
1829.000000 27.238055 -11.003191
1830.000000 27.180665 -11.012076
1831.000000 27.110148 -11.019665
1832.000000 27.039472 -11.027271
1833.000000 26.968638 -11.034895
1834.000000 26.898424 -11.041989
1835.000000 26.832147 -11.046226
1836.000000 26.765716 -11.050473
1837.000000 26.699130 -11.054729
1838.000000 26.632388 -11.058996
1839.000000 26.565489 -11.063273
1840.000000 26.498434 -11.067560
1841.000000 26.431222 -11.071857
1842.000000 26.363852 -11.076163
1843.000000 26.296323 -11.080481
1844.000000 26.228636 -11.084808
1845.000000 26.160789 -11.089145
1846.000000 26.092781 -11.093493
1847.000000 26.024613 -11.097851
1848.000000 25.956284 -11.102219
1849.000000 25.887793 -11.106598
1850.000000 25.819140 -11.110987
1851.000000 25.750323 -11.115386
1852.000000 25.681343 -11.119796
1853.000000 25.612199 -11.124216
1854.000000 25.542890 -11.128647
1855.000000 25.473416 -11.133089
1856.000000 25.403776 -11.137541
1857.000000 25.333969 -11.142003
1858.000000 25.263996 -11.146477
1859.000000 25.198564 -11.150961
1860.000000 25.148759 -11.155456
1861.000000 25.098836 -11.159961
1862.000000 25.048792 -11.164478
1863.000000 24.998627 -11.169005
1864.000000 24.948342 -11.173544
1865.000000 24.897935 -11.178093
1866.000000 24.847406 -11.182653
1867.000000 24.796755 -11.187224
1868.000000 24.745982 -11.191807
1869.000000 24.695085 -11.196400
1870.000000 24.644064 -11.201005
1871.000000 24.592920 -11.205621
1872.000000 24.541651 -11.210248
1873.000000 24.490257 -11.214886
1874.000000 24.438738 -11.219536
1875.000000 24.387092 -11.224197
1876.000000 24.335321 -11.228869
1877.000000 24.283422 -11.233553
1878.000000 24.231396 -11.238248
1879.000000 24.179243 -11.242955
1880.000000 24.126961 -11.247674
1881.000000 24.074551 -11.252404
1882.000000 24.022011 -11.257145
1883.000000 23.969342 -11.261899
1884.000000 23.909748 -11.271530
1885.000000 23.839379 -11.288801
1886.000000 23.775711 -11.306109
1887.000000 23.781299 -11.323456
1888.000000 23.786900 -11.340841
1889.000000 23.792512 -11.358265
1890.000000 23.798137 -11.375726
1891.000000 23.803775 -11.393226
1892.000000 23.809424 -11.410765
1893.000000 23.815087 -11.418946
1894.000000 23.820761 -11.414155
1895.000000 23.826449 -11.409353
1896.000000 23.832149 -11.404540
1897.000000 23.837862 -11.399717
1898.000000 23.843587 -11.394883
1899.000000 23.849325 -11.390038
1900.000000 23.855076 -11.385182
1901.000000 23.860840 -11.380316
1902.000000 23.866616 -11.375439
1903.000000 23.872406 -11.370550
1904.000000 23.878208 -11.365651
1905.000000 23.884024 -11.360741
1906.000000 23.889853 -11.355820
1907.000000 23.895694 -11.350887
1908.000000 23.901549 -11.345944
1909.000000 23.907417 -11.340990
1910.000000 23.913298 -11.336024
1911.000000 23.919193 -11.331047
1912.000000 23.925100 -11.326059
1913.000000 23.931021 -11.321060
1914.000000 23.936956 -11.316049
1915.000000 23.942904 -11.311027
1916.000000 23.948865 -11.305994
1917.000000 23.954840 -11.300949
1918.000000 23.960829 -11.295893
1919.000000 23.966831 -11.290825
1920.000000 23.972847 -11.285745
1921.000000 23.978877 -11.280655
1922.000000 23.984920 -11.275552
1923.000000 23.990977 -11.270438
1924.000000 23.997049 -11.265312
1925.000000 24.003134 -11.260174
1926.000000 24.009233 -11.255024
1927.000000 24.015346 -11.249863
1928.000000 24.021473 -11.244690
1929.000000 24.027614 -11.239505
1930.000000 24.039029 -11.230543
1931.000000 24.057175 -11.216763
1932.000000 24.075367 -11.202948
1933.000000 24.093605 -11.189098
1934.000000 24.111888 -11.175214
1935.000000 24.130217 -11.161294
1936.000000 24.148593 -11.147340
1937.000000 24.167014 -11.133350
1938.000000 24.185414 -11.119325
1939.000000 24.203782 -11.105265
1940.000000 24.222196 -11.091169
1941.000000 24.240657 -11.077038
1942.000000 24.259165 -11.062870
1943.000000 24.277720 -11.048667
1944.000000 24.296322 -11.034427
1945.000000 24.314971 -11.020151
1946.000000 24.333668 -11.005839
1947.000000 24.352413 -10.991490
1948.000000 24.371205 -10.977105
1949.000000 24.390046 -10.962683
1950.000000 24.408935 -10.948224
1951.000000 24.427873 -10.933727
1952.000000 24.446859 -10.919194
1953.000000 24.465893 -10.904623
1954.000000 24.484977 -10.890015
1955.000000 24.504111 -10.875369
1956.000000 24.523293 -10.860685
1957.000000 24.542525 -10.845963
1958.000000 24.561807 -10.831203
1959.000000 24.581139 -10.816405
1960.000000 24.600521 -10.804988
1961.000000 24.619954 -10.794623
1962.000000 24.639437 -10.784232
1963.000000 24.658971 -10.773813
1964.000000 24.678555 -10.763367
1965.000000 24.698191 -10.752894
1966.000000 24.717879 -10.742393
1967.000000 24.737617 -10.731865
1968.000000 24.757408 -10.721309
1969.000000 24.777251 -10.710725
1970.000000 24.797146 -10.700114
1971.000000 24.817093 -10.689475
1972.000000 24.837093 -10.678807
1973.000000 24.857145 -10.668112
1974.000000 24.877251 -10.657388
1975.000000 24.897410 -10.646636
1976.000000 24.917622 -10.635855
1977.000000 24.937888 -10.625046
1978.000000 24.958207 -10.614208
1979.000000 24.978581 -10.603341
1980.000000 24.999009 -10.592445
1981.000000 25.014558 -10.581520
1982.000000 25.025208 -10.570566
1983.000000 25.035886 -10.559583
1984.000000 25.046592 -10.548570
1985.000000 25.057328 -10.537528
1986.000000 25.068092 -10.526456
1987.000000 25.078885 -10.515354
1988.000000 25.089708 -10.504222
1989.000000 25.100559 -10.493060
1990.000000 25.111440 -10.481868
1991.000000 25.117401 -10.474187
1992.000000 25.102257 -10.481599
1993.000000 25.087078 -10.489029
1994.000000 25.071865 -10.496475
1995.000000 25.056616 -10.503938
1996.000000 25.041332 -10.511419
1997.000000 25.026014 -10.518917
1998.000000 25.010659 -10.526432
1999.000000 24.995270 -10.533964
2000.000000 24.979844 -10.541514
2001.000000 24.964383 -10.549081
2002.000000 24.948887 -10.556666
2003.000000 24.933354 -10.564268
2004.000000 24.917785 -10.571888
2005.000000 24.902180 -10.579526
2006.000000 24.886539 -10.587182
2007.000000 24.870861 -10.594855
2008.000000 24.855146 -10.602547
2009.000000 24.839395 -10.610256
2010.000000 24.823607 -10.617983
2011.000000 24.807782 -10.625729
2012.000000 24.791920 -10.633492
2013.000000 24.776021 -10.641274
2014.000000 24.760085 -10.649074
2015.000000 24.744110 -10.656893
2016.000000 24.728099 -10.664729
2017.000000 24.712275 -10.672585
2018.000000 24.697024 -10.678831
2019.000000 24.681737 -10.684549
2020.000000 24.666413 -10.690280
2021.000000 24.651054 -10.696025
2022.000000 24.635658 -10.701784
2023.000000 24.620225 -10.707556
2024.000000 24.604756 -10.713342
2025.000000 24.589250 -10.719142
2026.000000 24.573707 -10.724955
2027.000000 24.558127 -10.730783
2028.000000 24.542510 -10.736624
2029.000000 24.526855 -10.742479
2030.000000 24.511163 -10.748349
2031.000000 24.495433 -10.754232
2032.000000 24.479665 -10.760130
2033.000000 24.463860 -10.766041
2034.000000 24.448016 -10.771967
2035.000000 24.432135 -10.777907
2036.000000 24.416215 -10.783862
2037.000000 24.400256 -10.789831
2038.000000 24.384259 -10.795814
2039.000000 24.368224 -10.801812
2040.000000 24.352149 -10.807825
2041.000000 24.336035 -10.813852
2042.000000 24.319883 -10.819893
2043.000000 24.303691 -10.825949
2044.000000 24.287459 -10.832021
2045.000000 24.271188 -10.838106
2046.000000 24.254877 -10.844207
2047.000000 24.238526 -10.850323
2048.000000 24.222136 -10.856453
2049.000000 24.205705 -10.862599
2050.000000 24.189234 -10.868760
2051.000000 24.172722 -10.874936
2052.000000 24.156170 -10.881127
2053.000000 24.135290 -10.890410
2054.000000 24.114036 -10.899948
2055.000000 24.092732 -10.909509
2056.000000 24.071377 -10.919093
2057.000000 24.049971 -10.928699
2058.000000 24.028513 -10.938329
2059.000000 24.007003 -10.947982
2060.000000 23.985442 -10.957658
2061.000000 23.963829 -10.967358
2062.000000 23.966408 -10.977081
2063.000000 23.976659 -10.986827
2064.000000 23.986935 -10.996597
2065.000000 23.997236 -11.006391
2066.000000 24.007562 -11.016208
2067.000000 24.017912 -11.026050
2068.000000 24.028288 -11.035915
2069.000000 24.038690 -11.045804
2070.000000 24.049116 -11.055717
2071.000000 24.059568 -11.065655
2072.000000 24.070046 -11.075617
2073.000000 24.080549 -11.085603
2074.000000 24.091078 -11.095614
2075.000000 24.101633 -11.105649
2076.000000 24.112214 -11.115709
2077.000000 24.122821 -11.125793
2078.000000 24.133453 -11.135903
2079.000000 24.144112 -11.146037
2080.000000 24.154798 -11.156196
2081.000000 24.165510 -11.166381
2082.000000 24.176248 -11.176591
2083.000000 24.187013 -11.183604
2084.000000 24.197804 -11.189186
2085.000000 24.208623 -11.194781
2086.000000 24.219468 -11.200391
2087.000000 24.230340 -11.206014
2088.000000 24.241240 -11.211652
2089.000000 24.252166 -11.217303
2090.000000 24.263120 -11.222969
2091.000000 24.274101 -11.228649
2092.000000 24.285110 -11.234343
2093.000000 24.296146 -11.240051
2094.000000 24.307211 -11.245774
2095.000000 24.318302 -11.251511
2096.000000 24.329422 -11.257262
2097.000000 24.340570 -11.263028
2098.000000 24.351746 -11.268809
2099.000000 24.362950 -11.274604
2100.000000 24.374183 -11.280414
2101.000000 24.385444 -11.286238
2102.000000 24.396734 -11.292078
2103.000000 24.408052 -11.297932
2104.000000 24.419399 -11.303801
2105.000000 24.430775 -11.309685
2106.000000 24.442184 -11.315584
2107.000000 24.454033 -11.321498
2108.000000 24.465912 -11.327427
2109.000000 24.477822 -11.333371
2110.000000 24.492292 -11.337529
2111.000000 24.509233 -11.339964
2112.000000 24.526220 -11.342406
2113.000000 24.543252 -11.344854
2114.000000 24.560329 -11.347309
2115.000000 24.577452 -11.349770
2116.000000 24.594620 -11.352238
2117.000000 24.611834 -11.354712
2118.000000 24.629094 -11.357193
2119.000000 24.646400 -11.359681
2120.000000 24.663752 -11.362175
2121.000000 24.681151 -11.364676
2122.000000 24.698597 -11.367184
2123.000000 24.716089 -11.369698
2124.000000 24.733629 -11.372219
2125.000000 24.751216 -11.374747
2126.000000 24.768850 -11.377282
2127.000000 24.786532 -11.379824
2128.000000 24.804262 -11.382372
2129.000000 24.822040 -11.384928
2130.000000 24.839866 -11.387490
2131.000000 24.857741 -11.390060
2132.000000 24.875664 -11.392636
2133.000000 24.893636 -11.395219
2134.000000 24.911658 -11.397810
2135.000000 24.929728 -11.400407
2136.000000 24.947848 -11.403012
2137.000000 24.966017 -11.405624
2138.000000 24.984237 -11.407307
2139.000000 25.002506 -11.406908
2140.000000 25.020826 -11.406509
2141.000000 25.039196 -11.406109
2142.000000 25.057617 -11.405707
2143.000000 25.076089 -11.405304
2144.000000 25.094612 -11.404901
2145.000000 25.113186 -11.404496
2146.000000 25.131812 -11.404090
2147.000000 25.150490 -11.403682
2148.000000 25.169219 -11.403274
2149.000000 25.188001 -11.402865
2150.000000 25.206835 -11.402454
2151.000000 25.225721 -11.402042
2152.000000 25.244661 -11.401630
2153.000000 25.263653 -11.401216
2154.000000 25.282699 -11.400800
2155.000000 25.301799 -11.400384
2156.000000 25.320952 -11.399967
2157.000000 25.340159 -11.399548
2158.000000 25.359420 -11.399128
2159.000000 25.378736 -11.398707
2160.000000 25.398106 -11.398285
2161.000000 25.417531 -11.397861
2162.000000 25.437012 -11.397437
2163.000000 25.456547 -11.397011
2164.000000 25.476139 -11.396584
2165.000000 25.495786 -11.396155
2166.000000 25.515489 -11.395726
2167.000000 25.535248 -11.395295
2168.000000 25.555064 -11.394863
2169.000000 25.574937 -11.394430
2170.000000 25.594867 -11.393996
2171.000000 25.613700 -11.399348
2172.000000 25.638034 -11.422097
2173.000000 25.662424 -11.444900
2174.000000 25.686873 -11.467757
2175.000000 25.711379 -11.490668
2176.000000 25.735943 -11.513633
2177.000000 25.760565 -11.536652
2178.000000 25.785246 -11.559726
2179.000000 25.809985 -11.582855
2180.000000 25.834783 -11.606038
2181.000000 25.859640 -11.629277
2182.000000 25.884556 -11.652572
2183.000000 25.909531 -11.675921
2184.000000 25.934566 -11.699327
2185.000000 25.959661 -11.722788
2186.000000 25.984817 -11.746306
2187.000000 26.010032 -11.769880
2188.000000 26.035308 -11.793510
2189.000000 26.060645 -11.817198
2190.000000 26.086042 -11.840942
2191.000000 26.111501 -11.864743
2192.000000 26.137021 -11.888602
2193.000000 26.162603 -11.912519
2194.000000 26.188246 -11.936493
2195.000000 26.213952 -11.960048
2196.000000 26.239719 -11.983269
2197.000000 26.265550 -12.006547
2198.000000 26.291443 -12.029881
2199.000000 26.317399 -12.053272
2200.000000 26.343418 -12.076720
2201.000000 26.369501 -12.100224
2202.000000 26.395647 -12.123787
2203.000000 26.421857 -12.147407
2204.000000 26.448131 -12.171084
2205.000000 26.474470 -12.194820
2206.000000 26.500873 -12.218614
2207.000000 26.527341 -12.242466
2208.000000 26.553874 -12.266377
2209.000000 26.580473 -12.290347
2210.000000 26.607137 -12.314376
2211.000000 26.633866 -12.338464
2212.000000 26.660662 -12.362611
2213.000000 26.687524 -12.386819
2214.000000 26.714453 -12.411086
2215.000000 26.741448 -12.435413
2216.000000 26.768510 -12.459801
2217.000000 26.795640 -12.484250
2218.000000 26.822837 -12.508759
2219.000000 26.850102 -12.533330
2220.000000 26.877435 -12.557961
2221.000000 26.904836 -12.582655
2222.000000 26.932306 -12.607410
2223.000000 26.959845 -12.632227
2224.000000 26.987452 -12.657106
2225.000000 27.015129 -12.682048
2226.000000 27.042876 -12.707052
2227.000000 27.070692 -12.732119
2228.000000 27.098579 -12.757250
2229.000000 27.126535 -12.782444
2230.000000 27.154563 -12.807701
2231.000000 27.182661 -12.833023
2232.000000 27.210831 -12.858409
2233.000000 27.213867 -12.901116
2234.000000 27.216654 -12.944089
2235.000000 27.219447 -12.987154
2236.000000 27.222247 -13.030311
2237.000000 27.225052 -13.073561
2238.000000 27.227863 -13.116904
2239.000000 27.230681 -13.160339
2240.000000 27.233504 -13.203869
2241.000000 27.236334 -13.247492
2242.000000 27.239170 -13.291209
2243.000000 27.227284 -13.335020
2244.000000 27.212565 -13.378926
2245.000000 27.197813 -13.422928
2246.000000 27.183030 -13.454815
2247.000000 27.168215 -13.482912
2248.000000 27.153367 -13.511070
2249.000000 27.138488 -13.539290
2250.000000 27.123576 -13.567570
2251.000000 27.108631 -13.595913
2252.000000 27.093654 -13.624317
2253.000000 27.078644 -13.652783
2254.000000 27.063602 -13.681311
2255.000000 27.048526 -13.709901
2256.000000 27.033418 -13.738555
2257.000000 27.018276 -13.767271
2258.000000 27.003101 -13.796050
2259.000000 26.987893 -13.824892
2260.000000 26.972652 -13.853797
2261.000000 26.957376 -13.882767
2262.000000 26.942068 -13.911800
2263.000000 26.926725 -13.940897
2264.000000 26.911349 -13.970058
2265.000000 26.895938 -13.999284
2266.000000 26.880494 -14.028575
2267.000000 26.865015 -14.057930
2268.000000 26.849502 -14.087351
2269.000000 26.833954 -14.116837
2270.000000 26.818372 -14.146388
2271.000000 26.802755 -14.176005
2272.000000 26.787103 -14.205689
2273.000000 26.771417 -14.235438
2274.000000 26.755695 -14.265254
2275.000000 26.739939 -14.295137
2276.000000 26.724147 -14.325086
2277.000000 26.708319 -14.355103
2278.000000 26.692456 -14.385187
2279.000000 26.676558 -14.415338
2280.000000 26.660624 -14.445557
2281.000000 26.644654 -14.475845
2282.000000 26.628647 -14.506200
2283.000000 26.612605 -14.536624
2284.000000 26.596527 -14.567117
2285.000000 26.580412 -14.597679
2286.000000 26.564261 -14.628309
2287.000000 26.548073 -14.659010
2288.000000 26.531848 -14.689780
2289.000000 26.515587 -14.720619
2290.000000 26.499288 -14.751529
2291.000000 26.482953 -14.782510
2292.000000 26.466580 -14.813560
2293.000000 26.450170 -14.844682
2294.000000 26.433722 -14.875875
2295.000000 26.417237 -14.907139
2296.000000 26.400714 -14.938475
2297.000000 26.384153 -14.969883
2298.000000 26.367554 -15.001362
2299.000000 26.350917 -15.032914
2300.000000 26.329614 -15.064539
2301.000000 26.302824 -15.096236
2302.000000 26.275971 -15.128007
2303.000000 26.249057 -15.155172
2304.000000 26.222080 -15.169739
2305.000000 26.199640 -15.181247
2306.000000 26.190961 -15.183499
2307.000000 26.182259 -15.185756
2308.000000 26.173534 -15.188020
2309.000000 26.164786 -15.190289
2310.000000 26.156015 -15.192564
2311.000000 26.147222 -15.194845
2312.000000 26.138405 -15.197133
2313.000000 26.129565 -15.199426
2314.000000 26.120701 -15.201725
2315.000000 26.111815 -15.204030
2316.000000 26.102904 -15.206342
2317.000000 26.093970 -15.208659
2318.000000 26.085013 -15.210983
2319.000000 26.076032 -15.213313
2320.000000 26.067027 -15.215649
2321.000000 26.057998 -15.217991
2322.000000 26.048944 -15.220339
2323.000000 26.039867 -15.222694
2324.000000 26.030766 -15.225055
2325.000000 26.021640 -15.227422
2326.000000 26.012489 -15.229796
2327.000000 26.003315 -15.232176
2328.000000 25.994115 -15.234563
2329.000000 25.984891 -15.236955
2330.000000 25.975642 -15.239355
2331.000000 25.966368 -15.241760
2332.000000 25.957069 -15.244173
2333.000000 25.947745 -15.246591
2334.000000 25.938395 -15.249017
2335.000000 25.929020 -15.251449
2336.000000 25.919620 -15.253887
2337.000000 25.910194 -15.256332
2338.000000 25.900743 -15.258784
2339.000000 25.891266 -15.261243
2340.000000 25.881763 -15.263708
2341.000000 25.872234 -15.266180
2342.000000 25.862679 -15.268658
2343.000000 25.853097 -15.271144
2344.000000 25.843490 -15.273636
2345.000000 25.833856 -15.276135
2346.000000 25.824195 -15.278641
2347.000000 25.814508 -15.281154
2348.000000 25.804794 -15.283674
2349.000000 25.795053 -15.286201
2350.000000 25.785286 -15.288735
2351.000000 25.775491 -15.291276
2352.000000 25.765669 -15.293824
2353.000000 25.755820 -15.296378
2354.000000 25.745943 -15.298941
2355.000000 25.736039 -15.301510
2356.000000 25.726107 -15.304086
2357.000000 25.716148 -15.306670
2358.000000 25.706161 -15.309261
2359.000000 25.695847 -15.311859
2360.000000 25.675856 -15.314464
2361.000000 25.655808 -15.317077
2362.000000 25.635704 -15.319697
2363.000000 25.591037 -15.338844
2364.000000 25.541239 -15.361424
2365.000000 25.491324 -15.384057
2366.000000 25.441291 -15.406744
2367.000000 25.391140 -15.429484
2368.000000 25.340870 -15.452277
2369.000000 25.290482 -15.475125
2370.000000 25.239975 -15.475125
2371.000000 25.189347 -15.475125
2372.000000 25.138600 -15.475125
2373.000000 25.087732 -15.475125
2374.000000 25.036744 -15.475125
2375.000000 24.985634 -15.475125
2376.000000 24.934402 -15.475125
2377.000000 24.883048 -15.475125
2378.000000 24.831571 -15.475125
2379.000000 24.779971 -15.475125
2380.000000 24.728247 -15.475125
2381.000000 24.676399 -15.475125
2382.000000 24.624427 -15.475125
2383.000000 24.572330 -15.475125
2384.000000 24.520108 -15.475125
2385.000000 24.467759 -15.475125
2386.000000 24.415285 -15.475125
2387.000000 24.362684 -15.475125
2388.000000 24.309955 -15.475125
2389.000000 24.257099 -15.475125
2390.000000 24.204115 -15.475125
2391.000000 24.151002 -15.475125
2392.000000 24.097760 -15.475125
2393.000000 24.044389 -15.475125
2394.000000 23.990887 -15.475125
2395.000000 23.937255 -15.475125
2396.000000 23.883492 -15.475125
2397.000000 23.829598 -15.475125
2398.000000 23.775572 -15.475125
2399.000000 23.721413 -15.475125
2400.000000 23.667122 -15.475125
2401.000000 23.612697 -15.475125
2402.000000 23.558138 -15.475125
2403.000000 23.503445 -15.475125
2404.000000 23.448617 -15.475125
2405.000000 23.393653 -15.475125
2406.000000 23.333361 -15.475125
2407.000000 23.272143 -15.475125
2408.000000 23.210773 -15.475125
2409.000000 23.149251 -15.475125
2410.000000 23.087576 -15.475125
2411.000000 23.025747 -15.475125
2412.000000 22.963765 -15.475125
2413.000000 22.901628 -15.475125
2414.000000 22.839336 -15.475125
2415.000000 22.776888 -15.475125
2416.000000 22.714284 -15.475125
2417.000000 22.651522 -15.475125
2418.000000 22.588604 -15.475125
2419.000000 22.525527 -15.475125
2420.000000 22.462292 -15.475125
2421.000000 22.398897 -15.475125
2422.000000 22.335343 -15.475125
2423.000000 22.271628 -15.475125
2424.000000 22.207752 -15.475125
2425.000000 22.143714 -15.475125
2426.000000 22.079514 -15.475125
2427.000000 22.015152 -15.475125
2428.000000 21.950625 -15.475125
2429.000000 21.885934 -15.475125
2430.000000 21.821079 -15.475125
2431.000000 21.756058 -15.475125
2432.000000 21.699223 -15.475125
2433.000000 21.643061 -15.475125
2434.000000 21.586747 -15.475125
2435.000000 21.530281 -15.475125
2436.000000 21.473660 -15.475125
2437.000000 21.416885 -15.475125
2438.000000 21.359956 -15.475125
2439.000000 21.302871 -15.475125
2440.000000 21.245630 -15.475125
2441.000000 21.188232 -15.475125
2442.000000 21.130677 -15.475125
2443.000000 21.072964 -15.475125
2444.000000 21.015092 -15.475125
2445.000000 20.957060 -15.475125
2446.000000 20.898869 -15.475125
2447.000000 20.840517 -15.475125
2448.000000 20.782004 -15.475125
2449.000000 20.723329 -15.475125
2450.000000 20.664491 -15.475125
2451.000000 20.664491 -15.475125
2452.000000 20.664491 -15.475125
2453.000000 20.664491 -15.475125
2454.000000 20.664491 -15.475125
2455.000000 20.664491 -15.475125
2456.000000 20.664491 -15.475125
2457.000000 20.664491 -15.475125
2458.000000 20.664491 -15.475125
2459.000000 20.664491 -15.475125
2460.000000 20.664491 -15.475125
2461.000000 20.664491 -15.475125
2462.000000 20.664491 -15.475125
2463.000000 20.664491 -15.475125
2464.000000 20.664491 -15.475125
2465.000000 20.664491 -15.475125
2466.000000 20.664491 -15.475125
2467.000000 20.664491 -15.475125
2468.000000 20.664491 -15.475125
2469.000000 20.664491 -15.475125
2470.000000 20.664491 -15.475125
2471.000000 20.664491 -15.475125
2472.000000 20.664491 -15.475125
2473.000000 20.664491 -15.475125
2474.000000 20.664491 -15.475125
2475.000000 20.664491 -15.475125
2476.000000 20.664491 -15.475125
2477.000000 20.664491 -15.475125
2478.000000 20.664491 -15.475125
2479.000000 20.664491 -15.475125
2480.000000 20.664491 -15.475125
2481.000000 20.664491 -15.475125
2482.000000 20.664491 -15.475125
2483.000000 20.664491 -15.475125
2484.000000 20.664491 -15.475125
2485.000000 20.664491 -15.475125
2486.000000 20.664491 -15.475125
2487.000000 20.664491 -15.475125
2488.000000 20.664491 -15.475125
2489.000000 20.664491 -15.475125
2490.000000 20.664491 -15.475125
2491.000000 20.664491 -15.475125
2492.000000 20.664491 -15.475125
2493.000000 20.664491 -15.475125
2494.000000 20.664491 -15.475125
2495.000000 20.664491 -15.475125
2496.000000 20.664491 -15.475125
2497.000000 20.664491 -15.475125
2498.000000 20.664491 -15.475125
2499.000000 20.664491 -15.475125
2500.000000 20.664491 -15.475125
2501.000000 20.664491 -15.475125
2502.000000 20.664491 -15.475125
2503.000000 20.664491 -15.475125
2504.000000 20.664491 -15.475125
2505.000000 20.664491 -15.475125
2506.000000 20.664491 -15.475125
2507.000000 20.664491 -15.475125
2508.000000 20.664491 -15.475125
2509.000000 20.664491 -15.475125
2510.000000 20.664491 -15.475125
2511.000000 20.664491 -15.475125
2512.000000 20.664491 -15.475125
2513.000000 20.664491 -15.475125
2514.000000 20.664491 -15.475125
2515.000000 20.664491 -15.475125
2516.000000 20.664491 -15.475125
2517.000000 20.664491 -15.475125
2518.000000 20.664491 -15.475125
2519.000000 20.664491 -15.475125
2520.000000 20.664491 -15.475125
2521.000000 20.664491 -15.475125
