Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
38.659794,3.7586e-08,0,3.30542e-07,0,7.71013e-09,0,2.73897e-07,0,1.18759e-08,0,8.51136e-08,0,1.00589e-07,0,2.92241e-07,0,5.04601e-07,0,1.01046e-07,0,6.25343e-09,0,4.36425e-08,0,6.31366e-08,0,8.5313e-08,0,1.51085e-07,0,3.48321e-07,0
39.518900,4.51195e-08,0,3.95618e-07,0,9.18504e-09,0,3.19011e-07,0,1.40961e-08,0,1.01597e-07,0,1.19939e-07,0,3.44486e-07,0,6.03717e-07,0,1.20944e-07,0,7.28452e-09,0,5.29429e-08,0,7.55413e-08,0,1.01696e-07,0,1.79923e-07,0,4.16785e-07,0
40.378007,5.39146e-08,0,4.73205e-07,0,1.10427e-08,0,3.84849e-07,0,1.68867e-08,0,1.2163e-07,0,1.43581e-07,0,4.13733e-07,0,7.23137e-07,0,1.44785e-07,0,8.82821e-09,0,6.31827e-08,0,9.03964e-08,0,1.2182e-07,0,2.15474e-07,0,4.98215e-07,0
41.237113,6.39923e-08,0,5.62681e-07,0,1.3279e-08,0,4.73282e-07,0,2.0291e-08,0,1.45317e-07,0,1.71563e-07,0,5.01173e-07,0,8.63033e-07,0,1.72552e-07,0,1.08837e-08,0,7.43207e-08,0,1.07767e-07,0,1.45703e-07,0,2.57851e-07,0,5.93962e-07,0
42.096220,7.62665e-08,0,6.71115e-07,0,1.58912e-08,0,5.69115e-07,0,2.43051e-08,0,1.73508e-07,0,2.04583e-07,0,6.00491e-07,0,1.02718e-06,0,2.05618e-07,0,1.31087e-08,0,8.81754e-08,0,1.28593e-07,0,1.7405e-07,0,3.07934e-07,0,7.08575e-07,0
42.955326,9.19874e-08,0,8.07377e-07,0,1.8986e-08,0,6.65956e-07,0,2.90123e-08,0,2.08131e-07,0,2.45059e-07,0,7.11897e-07,0,1.23215e-06,0,2.46978e-07,0,1.5328e-08,0,1.07224e-07,0,1.54416e-07,0,2.08436e-07,0,3.68041e-07,0,8.50913e-07,0
43.814433,1.10288e-07,0,9.64405e-07,0,2.26152e-08,0,7.77468e-07,0,3.44004e-08,0,2.48245e-07,0,2.92101e-07,0,8.3972e-07,0,1.47217e-06,0,2.95135e-07,0,1.78958e-08,0,1.29814e-07,0,1.84639e-07,0,2.48354e-07,0,4.37638e-07,0,1.01675e-06,0
44.673540,1.31902e-07,0,1.15557e-06,0,2.72753e-08,0,9.43533e-07,0,4.13361e-08,0,2.97595e-07,0,3.50328e-07,0,1.01215e-06,0,1.76641e-06,0,3.54062e-07,0,2.1842e-08,0,1.54779e-07,0,2.2114e-07,0,2.98078e-07,0,5.25885e-07,0,1.21709e-06,0
45.532646,1.56574e-07,0,1.37424e-06,0,3.27905e-08,0,1.16e-06,0,4.96815e-08,0,3.55594e-07,0,4.18587e-07,0,1.22599e-06,0,2.10809e-06,0,4.21909e-07,0,2.69151e-08,0,1.82054e-07,0,2.63709e-07,0,3.56616e-07,0,6.29105e-07,0,1.4512e-06,0
46.391753,1.87125e-07,0,1.64241e-06,0,3.92564e-08,0,1.3904e-06,0,5.95424e-08,0,4.25388e-07,0,4.99781e-07,0,1.46824e-06,0,2.51443e-06,0,5.03709e-07,0,3.23116e-08,0,2.1699e-07,0,3.15356e-07,0,4.26422e-07,0,7.52053e-07,0,1.7345e-06,0
