realTime 	 junk 	 GPS LAT 	 GPS LONG 	 GPS ALT 	 heading 	 junk 	 junk 	 junk
1671083	0	-81.3326	-129.481	35225.8	287.706	0	0	0
1671104	0	-81.3325	-129.491	35229.9	286.665	0	0	0
1671117	0	-81.3325	-129.497	35231.7	285.395	0	0	0
1671118	0	-81.3325	-129.498	35231.8	285.285	0	0	0
1671125	0	-81.3325	-129.501	35232.4	284.435	0	0	0
1671135	0	-81.3325	-129.506	35232.8	283.224	0	0	0
1671148	0	-81.3324	-129.512	35232.4	281.927	0	0	0
1671159	0	-81.3324	-129.518	35231.2	281.234	0	0	0
1671172	0	-81.3324	-129.524	35228.9	280.947	0	0	0
1671184	0	-81.3323	-129.53	35226.1	281.029	0	0	0
1671276	0	-81.3322	-129.575	35198.7	275.398	0	0	0
1671403	0	-81.3322	-129.64	35225.2	273.427	0	0	0
1671514	0	-81.3328	-129.695	35243.9	272.591	0	0	0
1671684	0	-81.3341	-129.78	35240.8	275.166	0	0	0
1671761	0	-81.3345	-129.819	35249.2	274.685	0	0	0
1671795	0	-81.3346	-129.836	35244.4	277.874	0	0	0
1671808	0	-81.3347	-129.843	35241.2	278.942	0	0	0
1671824	0	-81.3347	-129.851	35236.4	279.391	0	0	0
1671834	0	-81.3347	-129.857	35233.3	279.181	0	0	0
1671850	0	-81.3348	-129.865	35228.4	278.458	0	0	0
1671860	0	-81.3348	-129.87	35225.6	278.087	0	0	0
1671873	0	-81.3349	-129.877	35222.6	278.009	0	0	0
1671888	0	-81.3349	-129.885	35220	278.67	0	0	0
1671956	0	-81.3352	-129.921	35227.5	278.975	0	0	0
1671967	0	-81.3352	-129.927	35231.7	278.155	0	0	0
1671982	0	-81.3353	-129.935	35238.3	277.814	0	0	0
1671996	0	-81.3354	-129.943	35244.9	278.536	0	0	0
1672010	0	-81.3354	-129.951	35251.6	280.079	0	0	0
1672022	0	-81.3355	-129.957	35257.1	281.57	0	0	0
1672037	0	-81.3356	-129.965	35263.3	282.8	0	0	0
1672051	0	-81.3356	-129.973	35268	282.962	0	0	0
1672065	0	-81.3357	-129.981	35271.5	282.355	0	0	0
1672075	0	-81.3358	-129.986	35273.2	281.642	0	0	0
1672087	0	-81.3358	-129.993	35274.3	280.869	0	0	0
1672099	0	-81.3359	-129.999	35274.3	280.616	0	0	0
1672169	0	-81.3364	-130.037	35259.1	284.055	0	0	0
1672255	0	-81.3371	-130.084	35242.6	281.803	0	0	0
1672369	0	-81.3383	-130.146	35269.8	281.523	0	0	0
1672594	0	-81.3415	-130.27	35266.5	267.265	0	0	0
1672703	0	-81.3435	-130.331	35284.8	258.014	0	0	0
1672738	0	-81.3442	-130.35	35286.4	256.641	0	0	0
1672784	0	-81.3452	-130.375	35279.6	248.051	0	0	0
1672802	0	-81.3456	-130.384	35274.9	245.771	0	0	0
1672816	0	-81.3459	-130.391	35270.9	245.087	0	0	0
1672828	0	-81.3462	-130.398	35267.5	244.925	0	0	0
1672843	0	-81.3465	-130.406	35263.4	244.457	0	0	0
1672857	0	-81.3468	-130.413	35260.2	243.155	0	0	0
1672868	0	-81.3471	-130.419	35258.2	-999.99	0	0	0
1672918	0	-81.3482	-130.445	35256.4	233.823	0	0	0
1672928	0	-81.3484	-130.45	35257.6	233.784	0	0	0
1672942	0	-81.3487	-130.457	35260.2	234.284	0	0	0
1672952	0	-81.3489	-130.463	35262.5	234.583	0	0	0
1672965	0	-81.3492	-130.47	35265.9	234.356	0	0	0
1672975	0	-81.3494	-130.475	35268.7	233.472	0	0	0
1672989	0	-81.3497	-130.482	35272.6	231.195	0	0	0
1673001	0	-81.3499	-130.489	35275.7	228.695	0	0	0
1673015	0	-81.3502	-130.496	35278.8	225.757	0	0	0
1673029	0	-81.3504	-130.503	35281.1	223.606	0	0	0
1673039	0	-81.3506	-130.509	35282.1	222.659	0	0	0
1673149	0	-81.3529	-130.566	35260.7	202.206	0	0	0
1673272	0	-81.3555	-130.629	35270.4	176.997	0	0	0
1673437	0	-81.3587	-130.712	35271.7	148.395	0	0	0
1673613	0	-81.362	-130.799	35291	116.155	0	0	0
1673689	0	-81.3634	-130.836	35281.5	107.573	0	0	0
1673726	0	-81.3641	-130.854	35266.5	98.7158	0	0	0
1673789	0	-81.3652	-130.884	35251.1	91.0427	0	0	0
1673826	0	-81.3658	-130.901	35255.9	82.2859	0	0	0
1673841	0	-81.3661	-130.909	35260.4	78.4131	0	0	0
1673852	0	-81.3663	-130.914	35264.4	76.0245	0	0	0
1673866	0	-81.3665	-130.92	35269.8	73.8251	0	0	0
1673876	0	-81.3667	-130.925	35273.6	72.635	0	0	0
1673914	0	-81.3673	-130.943	35284.6	66.4927	0	0	0
1674058	0	-81.3693	-131.014	35254.4	34.2279	0	0	0
1674072	0	-81.3695	-131.021	35253.8	30.7328	0	0	0
1674083	0	-81.3697	-131.026	35254.7	28.6245	0	0	0
1674096	0	-81.3699	-131.032	35257.3	27.0455	0	0	0
1674106	0	-81.37	-131.037	35260.4	26.3334	0	0	0
1674121	0	-81.3702	-131.045	35266.5	25.6264	0	0	0
1674133	0	-81.3704	-131.05	35272.2	24.8542	0	0	0
1674145	0	-81.3706	-131.056	35278.3	23.5896	0	0	0
1674149	0	-81.3706	-131.058	35280.4	23.0241	0	0	0
1674162	0	-81.3708	-131.065	35287	20.8341	0	0	0
1674174	0	-81.371	-131.071	35292.8	18.3696	0	0	0
1674184	0	-81.3711	-131.075	35297	16.4318	0	0	0
1674287	0	-81.3727	-131.125	35292.1	5.1037	0	0	0
1674427	0	-81.3752	-131.192	35316.6	345.896	0	0	0
1674543	0	-81.3776	-131.247	35348	331.209	0	0	0
1674806	0	-81.3832	-131.374	35374.8	293.554	0	0	0
1674844	0	-81.384	-131.392	35369.1	287.969	0	0	0
1674867	0	-81.3845	-131.403	35358.7	281.198	0	0	0
1674914	0	-81.3855	-131.425	35335.6	268.545	0	0	0
1674950	0	-81.3862	-131.442	35328.2	262.522	0	0	0
1674963	0	-81.3865	-131.448	35329.2	259.558	0	0	0
1674974	0	-81.3867	-131.453	35331.7	256.422	0	0	0
1674988	0	-81.387	-131.459	35336.7	252.159	0	0	0
1674999	0	-81.3872	-131.465	35342	249.303	0	0	0
1675010	0	-81.3874	-131.47	35348.1	246.96	0	0	0
1675024	0	-81.3877	-131.476	35357	245.006	0	0	0
1675037	0	-81.388	-131.483	35365.4	244.015	0	0	0
1675047	0	-81.3882	-131.487	35371.8	243.361	0	0	0
1675060	0	-81.3884	-131.494	35379.5	242.123	0	0	0
1675070	0	-81.3886	-131.498	35384.6	240.579	0	0	0
1675084	0	-81.3888	-131.505	35390.4	237.334	0	0	0
1675094	0	-81.389	-131.51	35393.2	234.046	0	0	0
1675109	0	-81.3893	-131.517	35395.6	229.174	0	0	0
1675119	0	-81.3895	-131.522	35395.9	226.164	0	0	0
1675132	0	-81.3897	-131.529	35394.8	222.701	0	0	0
1675144	0	-81.3899	-131.534	35392.6	220.487	0	0	0
1675160	0	-81.3901	-131.542	35388.7	218.455	0	0	0
1675233	0	-81.391	-131.577	35375.1	197.949	0	0	0
1675374	0	-81.3924	-131.642	35424.8	165.744	0	0	0
1675576	0	-81.3947	-131.731	35386.8	117.537	0	0	0
1675821	0	-81.3988	-131.838	35391.3	51.6955	0	0	0
1675863	0	-81.3996	-131.856	35396.7	41.8188	0	0	0
1675910	0	-81.4005	-131.876	35402.4	29.0072	0	0	0
1675948	0	-81.4013	-131.892	35402.8	16.1113	0	0	0
1675962	0	-81.4015	-131.898	35401.9	13.2771	0	0	0
1675973	0	-81.4017	-131.903	35400.8	11.6101	0	0	0
1675989	0	-81.402	-131.91	35398.6	9.1277	0	0	0
1676003	0	-81.4023	-131.916	35396.1	6.0788	0	0	0
1676008	0	-81.4024	-131.918	35395.1	4.7116	0	0	0
1676010	0	-81.4024	-131.919	35394.7	4.1204	0	0	0
1676077	0	-81.4037	-131.948	35381	342.668	0	0	0
1676141	0	-81.4052	-131.976	35372.8	-999.99	0	0	0
1676151	0	-81.4054	-131.98	35372.1	324.465	0	0	0
1676164	0	-81.4058	-131.986	35371.3	319.517	0	0	0
1676174	0	-81.406	-131.991	35370.7	316.266	0	0	0
1676188	0	-81.4064	-131.997	35370.1	312.703	0	0	0
1676198	0	-81.4066	-132.001	35369.7	310.757	0	0	0
1676212	0	-81.407	-132.008	35369.2	308.208	0	0	0
1676227	0	-81.4074	-132.014	35368.7	305.513	0	0	0
1676241	0	-81.4078	-132.021	35368.2	302.052	0	0	0
1676251	0	-81.4081	-132.025	35367.8	298.728	0	0	0
1676265	0	-81.4085	-132.032	35367.4	293.306	0	0	0
1676360	0	-81.4111	-132.077	35364.4	267.539	0	0	0
1676450	0	-81.4134	-132.12	35359.5	240.304	0	0	0
1676597	0	-81.4166	-132.189	35356	198.335	0	0	0
1676790	0	-81.4202	-132.283	35353.1	141.326	0	0	0
1677114	0	-81.4259	-132.442	35326.5	48.211	0	0	0
1677128	0	-81.4262	-132.449	35325.3	45.0216	0	0	0
1677141	0	-81.4264	-132.456	35324.7	42.6829	0	0	0
1677155	0	-81.4267	-132.463	35325	40.0556	0	0	0
1677278	0	-81.4296	-132.524	35345	5.5849	0	0	0
1677288	0	-81.4299	-132.529	35345.8	2.9761	0	0	0
1677302	0	-81.4302	-132.536	35345.9	358.333	0	0	0
1677312	0	-81.4305	-132.541	35345.6	354.748	0	0	0
1677328	0	-81.4309	-132.549	35344.2	349.108	0	0	0
1677339	0	-81.4313	-132.554	35342.6	345.603	0	0	0
1677352	0	-81.4316	-132.56	35340.2	342.383	0	0	0
1677364	0	-81.432	-132.566	35337.6	340.154	0	0	0
1677376	0	-81.4323	-132.572	35334.7	338.333	0	0	0
1677389	0	-81.4327	-132.578	35331.4	336.124	0	0	0
1677399	0	-81.433	-132.583	35328.9	333.936	0	0	0
1677413	0	-81.4334	-132.59	35325.7	329.951	0	0	0
1677523	0	-81.437	-132.643	35320.9	303.008	0	0	0
1677879	0	-81.4486	-132.818	35295.2	215.891	0	0	0
1677952	0	-81.451	-132.853	35282.9	196.743	0	0	0
1677971	0	-81.4516	-132.862	35276	193.783	0	0	0
1677988	0	-81.4522	-132.871	35269.6	190.204	0	0	0
1677999	0	-81.4526	-132.876	35265.8	187.087	0	0	0
1678014	0	-81.4531	-132.883	35260.6	182.058	0	0	0
1678030	0	-81.4537	-132.891	35255.1	176.992	0	0	0
1678046	0	-81.4543	-132.899	35250.2	172.583	0	0	0
1678057	0	-81.4547	-132.904	35248.1	170.243	0	0	0
1678072	0	-81.4552	-132.911	35246.2	167.629	0	0	0
1678086	0	-81.4557	-132.918	35245.2	-999.99	0	0	0
1678096	0	-81.4561	-132.923	35244.9	163.349	0	0	0
1678111	0	-81.4567	-132.931	35245.4	159.445	0	0	0
1678124	0	-81.4571	-132.937	35246.3	155.319	0	0	0
1678137	0	-81.4576	-132.944	35247.8	151.069	0	0	0
1678261	0	-81.4624	-133.006	35259.5	117.844	0	0	0
1678555	0	-81.4752	-133.148	35232.7	35.9984	0	0	0
1678647	0	-81.4793	-133.193	35247.1	7.09	0	0	0
1678658	0	-81.4798	-133.198	35248.2	4.7723	0	0	0
1678671	0	-81.4804	-133.204	35249.2	1.9668	0	0	0
1678681	0	-81.4808	-133.209	35249.9	359.41	0	0	0
1678694	0	-81.4814	-133.216	35250.6	355.588	0	0	0
1678709	0	-81.482	-133.223	35251.1	350.714	0	0	0
1678719	0	-81.4825	-133.228	35251.5	347.045	0	0	0
1678733	0	-81.4831	-133.235	35252.3	341.637	0	0	0
1678746	0	-81.4836	-133.241	35252.8	337.35	0	0	0
1678756	0	-81.4841	-133.246	35253.3	334.744	0	0	0
1678770	0	-81.4847	-133.253	35254.3	331.573	0	0	0
1678780	0	-81.4851	-133.257	35255.1	329.585	0	0	0
1678793	0	-81.4857	-133.264	35256.3	327.14	0	0	0
1678804	0	-81.4861	-133.269	35257.8	324.759	0	0	0
1678818	0	-81.4867	-133.276	35259.9	321.121	0	0	0
1678828	0	-81.4872	-133.281	35261.5	318.214	0	0	0
1678842	0	-81.4878	-133.288	35264.4	313.773	0	0	0
1678855	0	-81.4883	-133.294	35266.9	309.436	0	0	0
1678865	0	-81.4888	-133.299	35269.2	306.583	0	0	0
1678875	0	-81.4892	-133.304	35271.6	304.2	0	0	0
1678888	0	-81.4898	-133.311	35274.8	301.446	0	0	0
1678927	0	-81.4915	-133.33	35281	293.558	0	0	0
1679050	0	-81.4969	-133.388	35256.4	256.864	0	0	0
1679478	0	-81.5162	-133.588	35261.6	86.4063	0	0	0
1679499	0	-81.5171	-133.597	35263.2	80.2014	0	0	0
1679515	0	-81.5177	-133.605	35264.9	73.7685	0	0	0
1679535	0	-81.5186	-133.614	35266.6	64.2019	0	0	0
1679550	0	-81.5192	-133.621	35267.6	56.4405	0	0	0
1679567	0	-81.5199	-133.629	35267.9	48.5324	0	0	0
1679585	0	-81.5206	-133.637	35267.2	41.7579	0	0	0
1679654	0	-81.5234	-133.669	35254.9	12.9409	0	0	0
1679666	0	-81.5238	-133.675	35251.6	6.2318	0	0	0
1679680	0	-81.5244	-133.681	35247.5	359.16	0	0	0
1679748	0	-81.5271	-133.713	35231.8	333.027	0	0	0
1679861	0	-81.5314	-133.764	35231.5	285.207	0	0	0
1680449	0	-81.551	-133.995	35214.4	50.0256	0	0	0
1680492	0	-81.5524	-134.012	35209	29.7644	0	0	0
1680505	0	-81.5528	-134.017	35207.6	24.4633	0	0	0
1680612	0	-81.5563	-134.058	35206.9	341.759	0	0	0
1687822	0	-81.7857	-136.94	35470.5	179.681	0	0	0
1687861	0	-81.7871	-136.956	35462.6	177.75	0	0	0
1687873	0	-81.7875	-136.961	35458.6	177.615	0	0	0
1687874	0	-81.7876	-136.961	35458.2	177.609	0	0	0
1687889	0	-81.7881	-136.967	35452.5	177.367	0	0	0
1687939	0	-81.7897	-136.988	35432.8	173.765	0	0	0
1687944	0	-81.7899	-136.99	35431.1	173.382	0	0	0
1687954	0	-81.7902	-136.994	35428.2	172.743	0	0	0
1687974	0	-81.7908	-137.002	35424.1	172.229	0	0	0
1687984	0	-81.7911	-137.006	35423	172.259	0	0	0
1688000	0	-81.7915	-137.012	35422.7	172.206	0	0	0
1688017	0	-81.792	-137.019	35424.4	171.485	0	0	0
1688028	0	-81.7923	-137.024	35426.5	170.546	0	0	0
1688040	0	-81.7926	-137.029	35429.5	169.226	0	0	0
1688051	0	-81.7929	-137.034	35432.8	168.024	0	0	0
1688063	0	-81.7932	-137.039	35437.1	166.945	0	0	0
1688132	0	-81.795	-137.069	35464.4	164.513	0	0	0
1688280	0	-81.7992	-137.133	35509.8	144.115	0	0	0
1688421	0	-81.8035	-137.193	35535.5	123.303	0	0	0
1688586	0	-81.8088	-137.263	35551.3	106.933	0	0	0
1688657	0	-81.8111	-137.292	35547.3	99.803	0	0	0
1688670	0	-81.8115	-137.298	35546.2	99.4173	0	0	0
1688680	0	-81.8118	-137.302	35545.4	99.3944	0	0	0
1688693	0	-81.8122	-137.307	35544.6	99.3721	0	0	0
1688703	0	-81.8125	-137.311	35544.2	99.1474	0	0	0
1688718	0	-81.813	-137.318	35544	98.1878	0	0	0
1688729	0	-81.8133	-137.322	35544.3	97.1007	0	0	0
1688743	0	-81.8137	-137.328	35545.2	95.2164	0	0	0
1688753	0	-81.814	-137.333	35546.1	93.8818	0	0	0
1688768	0	-81.8144	-137.339	35548	92.2233	0	0	0
1688778	0	-81.8147	-137.343	35549.6	91.5167	0	0	0
1688792	0	-81.8151	-137.35	35552.3	91.0525	0	0	0
1688807	0	-81.8155	-137.356	35555.5	90.8337	0	0	0
1688817	0	-81.8157	-137.361	35557.7	90.6402	0	0	0
1688827	0	-81.816	-137.365	35560	90.2127	0	0	0
1688842	0	-81.8164	-137.372	35563.3	89.0027	0	0	0
1688855	0	-81.8167	-137.378	35565.9	87.4803	0	0	0
1688865	0	-81.817	-137.382	35567.6	86.1996	0	0	0
1688878	0	-81.8173	-137.388	35569.5	84.7339	0	0	0
1688888	0	-81.8176	-137.392	35570.6	83.9355	0	0	0
1688902	0	-81.8179	-137.399	35571.6	83.3347	0	0	0
1689009	0	-81.8206	-137.446	35563.4	76.4852	0	0	0
1689122	0	-81.8235	-137.496	35575.1	65.7047	0	0	0
1689212	0	-81.8258	-137.536	35602.4	56.2165	0	0	0
1689426	0	-81.8309	-137.633	35561.1	40.8996	0	0	0
1689464	0	-81.8318	-137.651	35572.4	37.0811	0	0	0
1689477	0	-81.8321	-137.658	35578	36.1687	0	0	0
1689491	0	-81.8324	-137.665	35584.2	35.4877	0	0	0
1689501	0	-81.8326	-137.669	35588.5	35.1113	0	0	0
1689514	0	-81.8329	-137.676	35593.6	34.5252	0	0	0
1689525	0	-81.8331	-137.681	35597.4	33.7875	0	0	0
1689539	0	-81.8335	-137.688	35600.9	32.4038	0	0	0
1689549	0	-81.8337	-137.693	35602.4	31.2169	0	0	0
1689563	0	-81.834	-137.7	35603.2	29.4495	0	0	0
1689574	0	-81.8343	-137.706	35602.6	28.1686	0	0	0
1689587	0	-81.8346	-137.712	35600.7	26.9713	0	0	0
1689597	0	-81.8348	-137.717	35598.4	26.3107	0	0	0
1689611	0	-81.8351	-137.724	35594.2	25.6816	0	0	0
1689621	0	-81.8354	-137.729	35590.8	25.3429	0	0	0
1689634	0	-81.8357	-137.735	35586.1	24.8235	0	0	0
1689644	0	-81.8359	-137.74	35582.6	24.1958	0	0	0
1689657	0	-81.8363	-137.746	35578.4	23.0535	0	0	0
1689731	0	-81.8382	-137.782	35577.8	17.1557	0	0	0
1689741	0	-81.8385	-137.787	35581.6	16.8641	0	0	0
1689753	0	-81.8388	-137.793	35587.3	16.3316	0	0	0
1689789	0	-81.8398	-137.81	35608.3	12.9424	0	0	0
1689926	0	-81.8441	-137.881	35612.2	4.0613	0	0	0
1690042	0	-81.8478	-137.942	35576.4	1.3364	0	0	0
1690219	0	-81.8534	-138.041	35579.8	0.0854	0	0	0
1690414	0	-81.8593	-138.15	35604.6	348.46	0	0	0
1690451	0	-81.8604	-138.17	35605.8	346.858	0	0	0
1690519	0	-81.8623	-138.207	35585.8	339.504	0	0	0
1690533	0	-81.8627	-138.215	35581.3	338.319	0	0	0
1690547	0	-81.8631	-138.222	35577.5	337.376	0	0	0
1690558	0	-81.8635	-138.228	35575.3	336.641	0	0	0
1690572	0	-81.8639	-138.236	35573.6	335.413	0	0	0
1690582	0	-81.8642	-138.241	35573.1	334.238	0	0	0
1690598	0	-81.8647	-138.25	35573.4	332.037	0	0	0
1690609	0	-81.865	-138.256	35574.2	330.349	0	0	0
1690623	0	-81.8654	-138.263	35575.9	328.385	0	0	0
1690658	0	-81.8665	-138.282	35580.7	324.835	0	0	0
1690673	0	-81.867	-138.29	35582.1	323.504	0	0	0
1690683	0	-81.8673	-138.295	35582.7	322.459	0	0	0
1690696	0	-81.8677	-138.302	35582.7	320.706	0	0	0
1690706	0	-81.868	-138.307	35582.1	319.133	0	0	0
1690719	0	-81.8684	-138.314	35580.8	316.946	0	0	0
1690729	0	-81.8687	-138.319	35579.5	315.138	0	0	0
1690767	0	-81.8699	-138.339	35572.7	309.581	0	0	0
1690851	0	-81.8725	-138.383	35568.3	297.162	0	0	0
1691017	0	-81.8779	-138.474	35571.2	275.083	0	0	0
1691189	0	-81.8835	-138.574	35600.8	255.842	0	0	0
1691340	0	-81.8881	-138.66	35564.6	240.303	0	0	0
1691378	0	-81.8892	-138.682	35569.2	238.163	0	0	0
1691445	0	-81.8913	-138.72	35599.6	231.161	0	0	0
1691475	0	-81.8923	-138.737	35614	228.668	0	0	0
1691492	0	-81.8928	-138.747	35620.6	227.442	0	0	0
1691510	0	-81.8934	-138.757	35626	225.765	0	0	0
1691540	0	-81.8944	-138.774	35631.5	222.083	0	0	0
1691636	0	-81.8978	-138.827	35643.5	213.644	0	0	0
1691650	0	-81.8984	-138.835	35647.2	212.131	0	0	0
1691660	0	-81.8987	-138.84	35650	210.991	0	0	0
1691675	0	-81.8993	-138.849	35654.3	209.386	0	0	0
1691688	0	-81.8998	-138.856	35657.9	208.124	0	0	0
1691698	0	-81.9002	-138.861	35660.2	207.247	0	0	0
1691708	0	-81.9006	-138.867	35662.1	206.431	0	0	0
1691722	0	-81.9012	-138.875	35663.8	205.256	0	0	0
1691732	0	-81.9016	-138.88	35664.2	204.322	0	0	0
1691746	0	-81.9022	-138.888	35663.5	202.744	0	0	0
1691756	0	-81.9026	-138.893	35662.3	201.353	0	0	0
1691921	0	-81.9098	-138.983	35672.3	174.619	0	0	0
1692009	0	-81.9134	-139.031	35692.6	159.581	0	0	0
1692149	0	-81.9191	-139.109	35711.7	131.401	0	0	0
1692249	0	-81.9236	-139.163	35744	109.559	0	0	0
1692255	0	-81.9238	-139.166	35743.9	108.103	0	0	0
1692268	0	-81.9244	-139.173	35743.2	105.019	0	0	0
1692278	0	-81.9249	-139.179	35742.4	102.663	0	0	0
1692291	0	-81.9255	-139.186	35741.4	99.8134	0	0	0
1692301	0	-81.9259	-139.191	35740.8	97.8326	0	0	0
1692316	0	-81.9266	-139.2	35740.4	94.7074	0	0	0
1692327	0	-81.9271	-139.206	35740.8	92.2973	0	0	0
1692341	0	-81.9277	-139.214	35742	89.0304	0	0	0
1692351	0	-81.9282	-139.219	35743.4	86.5417	0	0	0
1692365	0	-81.9288	-139.227	35746	83.0849	0	0	0
1692375	0	-81.9293	-139.233	35748.1	80.6054	0	0	0
1692386	0	-81.9298	-139.239	35750.7	78.1473	0	0	0
1692399	0	-81.9304	-139.246	35753.8	75.4297	0	0	0
1692413	0	-81.931	-139.254	35756.8	72.8205	0	0	0
1692423	0	-81.9314	-139.26	35758.6	70.9355	0	0	0
1692435	0	-81.932	-139.266	35760.3	68.6145	0	0	0
1692448	0	-81.9326	-139.273	35761.6	66.0658	0	0	0
1692464	0	-81.9333	-139.282	35762.4	62.5298	0	0	0
1692471	0	-81.9336	-139.286	35762.6	60.8874	0	0	0
1692485	0	-81.9342	-139.294	35762.7	57.6467	0	0	0
1692495	0	-81.9347	-139.3	35762.9	55.5448	0	0	0
1692595	0	-81.9391	-139.354	35780	37.8455	0	0	0
1692685	0	-81.943	-139.402	35780.8	26.6783	0	0	0
1692801	0	-81.948	-139.464	35769.3	15.8533	0	0	0
1693021	0	-81.957	-139.577	35775	3.7279	0	0	0
1693035	0	-81.9576	-139.584	35774.5	3.0031	0	0	0
1693046	0	-81.958	-139.59	35775	2.4702	0	0	0
1693051	0	-81.9582	-139.592	35775.5	2.2382	0	0	0
1693062	0	-81.9586	-139.598	35777.1	1.817	0	0	0
1693076	0	-81.9591	-139.605	35780.1	1.3975	0	0	0
1693091	0	-81.9596	-139.612	35783.9	1.0711	0	0	0
1693104	0	-81.9601	-139.619	35787.5	0.7316	0	0	0
1693118	0	-81.9606	-139.625	35791	0.2182	0	0	0
1693129	0	-81.961	-139.631	35793.2	359.706	0	0	0
1693143	0	-81.9615	-139.637	35795.2	358.921	0	0	0
1693153	0	-81.9619	-139.642	35796	358.37	0	0	0
1693166	0	-81.9623	-139.648	35795.9	357.687	0	0	0
1693177	0	-81.9627	-139.654	35795.1	357.279	0	0	0
1693191	0	-81.9632	-139.66	35793.1	357.028	0	0	0
1693201	0	-81.9635	-139.665	35791.3	357.009	0	0	0
1693214	0	-81.964	-139.671	35788.6	357.111	0	0	0
1693224	0	-81.9643	-139.676	35786.6	357.193	0	0	0
1693238	0	-81.9649	-139.682	35784.1	357.235	0	0	0
1693248	0	-81.9652	-139.687	35782.8	357.168	0	0	0
1693261	0	-81.9657	-139.693	35781.9	356.984	0	0	0
1693271	0	-81.9661	-139.698	35781.8	356.863	0	0	0
1693280	0	-81.9664	-139.702	35782.3	356.803	0	0	0
1693352	0	-81.9692	-139.735	35800.4	359.234	0	0	0
1693494	0	-81.9752	-139.796	35804.1	4.9473	0	0	0
1693586	0	-81.979	-139.835	35809	11.7453	0	0	0
1693718	0	-81.984	-139.886	35811.7	23.3661	0	0	0
1693733	0	-81.9845	-139.891	35810	24.0664	0	0	0
1693746	0	-81.985	-139.896	35808.9	24.6879	0	0	0
1693761	0	-81.9855	-139.902	35808.6	25.7579	0	0	0
1693772	0	-81.9859	-139.906	35809	26.8236	0	0	0
1693787	0	-81.9865	-139.911	35810.5	28.5156	0	0	0
1693802	0	-81.987	-139.917	35813.1	30.1154	0	0	0
1693812	0	-81.9874	-139.921	35815.5	31.0591	0	0	0
1693826	0	-81.9879	-139.926	35819.5	31.8612	0	0	0
1693836	0	-81.9883	-139.929	35822.7	32.1385	0	0	0
1693850	0	-81.9888	-139.934	35827.4	32.3117	0	0	0
1693861	0	-81.9892	-139.938	35831.2	32.5418	0	0	0
1693873	0	-81.9896	-139.943	35835.4	33.0503	0	0	0
1693884	0	-81.99	-139.947	35839.3	33.8904	0	0	0
1693897	0	-81.9905	-139.951	35843.4	35.2779	0	0	0
1693911	0	-81.991	-139.956	35847.2	36.9785	0	0	0
1693921	0	-81.9914	-139.959	35849.6	38.1537	0	0	0
1693931	0	-81.9918	-139.963	35851.6	39.117	0	0	0
1693944	0	-81.9922	-139.967	35853.6	39.8975	0	0	0
1693954	0	-81.9926	-139.971	35854.6	40.2114	0	0	0
1693968	0	-81.9931	-139.975	35855.4	40.4273	0	0	0
1693978	0	-81.9934	-139.979	35855.6	40.6305	0	0	0
1694138	0	-81.9989	-140.032	35850.3	53.1124	0	0	0
1694253	0	-82.0027	-140.068	35857.9	61.222	0	0	0
1694371	0	-82.007	-140.104	35849	69.4796	0	0	0
1694524	0	-82.0137	-140.153	35833.2	88.4453	0	0	0
1694561	0	-82.0155	-140.165	35834.9	92.1709	0	0	0
1694586	0	-82.0167	-140.174	35835.9	94.713	0	0	0
1694596	0	-82.0172	-140.177	35836.2	95.8651	0	0	0
1694606	0	-82.0177	-140.18	35836.4	97.0704	0	0	0
1694622	0	-82.0185	-140.186	35836.5	98.9037	0	0	0
1694635	0	-82.0191	-140.19	35836.7	100.221	0	0	0
1694644	0	-82.0196	-140.193	35836.8	101.023	0	0	0
1694652	0	-82.02	-140.196	35836.8	101.679	0	0	0
1694665	0	-82.0207	-140.2	35836.6	102.698	0	0	0
1694675	0	-82.0212	-140.203	35836.4	103.504	0	0	0
1694690	0	-82.0219	-140.208	35836.2	104.864	0	0	0
1694703	0	-82.0226	-140.213	35836	106.284	0	0	0
1694714	0	-82.0231	-140.216	35836	107.591	0	0	0
1694728	0	-82.0238	-140.221	35836.4	109.226	0	0	0
1694738	0	-82.0243	-140.224	35836.9	110.421	0	0	0
1694752	0	-82.025	-140.229	35837.5	112.045	0	0	0
1694762	0	-82.0255	-140.232	35838	113.085	0	0	0
1694776	0	-82.0262	-140.236	35838.7	114.41	0	0	0
1694786	0	-82.0267	-140.24	35839.3	115.275	0	0	0
1694800	0	-82.0273	-140.244	35840.3	116.483	0	0	0
1694832	0	-82.0289	-140.254	35843.5	119.375	0	0	0
1694920	0	-82.0329	-140.282	35862.6	127.164	0	0	0
1695034	0	-82.0382	-140.318	35890.8	136.94	0	0	0
1695233	0	-82.047	-140.379	35911	152.979	0	0	0
1695378	0	-82.0524	-140.426	35939.4	160.592	0	0	0
1695416	0	-82.0538	-140.438	35942.8	161.227	0	0	0
1695462	0	-82.0555	-140.453	35946.4	162.712	0	0	0
1695489	0	-82.0565	-140.461	35948.6	163.643	0	0	0
1695499	0	-82.0569	-140.464	35949.5	163.978	0	0	0
1695511	0	-82.0574	-140.468	35950.7	164.391	0	0	0
1695521	0	-82.0578	-140.471	35951.6	164.752	0	0	0
1695535	0	-82.0584	-140.476	35952.6	165.359	0	0	0
1695545	0	-82.0588	-140.479	35953.1	165.796	0	0	0
1695617	0	-82.062	-140.502	35950.5	167.389	0	0	0
