# Frequency[MHz],ampNF Ch0 [lin],ampNF Ch1 [lin],ampNF Ch2 [lin],ampNF Ch3 [lin],ampNF Ch4 [lin],ampNF Ch5 [lin],ampNF Ch6 [lin],ampNF Ch7 [lin],ampNF Ch8 [lin],ampNF Ch9 [lin],ampNF Ch10 [lin],ampNF Ch11 [lin],ampNF Ch12 [lin],ampNF Ch13 [lin],ampNF Ch14 [lin],ampNF Ch15 [lin]
625.251,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832,1.58832
627.255,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837,1.58837
629.259,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842,1.58842
631.263,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882,1.58882
633.267,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827,1.5827
635.271,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502,1.57502
637.275,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822,1.56822
639.279,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321,1.56321
641.283,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823,1.55823
643.287,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576,1.55576
645.291,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552,1.5552
647.295,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487,1.55487
649.299,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541,1.5541
651.303,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364,1.55364
653.307,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535,1.5535
655.311,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308,1.55308
657.315,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341,1.55341
659.319,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371,1.55371
661.323,1.554,1.554,1.554,1.554,1.554,1.554,1.554,1.554,1.554,1.554,1.554,1.554,1.554,1.554,1.554,1.554
663.327,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378,1.55378
665.331,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312,1.55312
667.335,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043,1.55043
669.339,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909,1.54909
671.343,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614,1.54614
673.347,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373,1.54373
675.351,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384,1.54384
677.355,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444,1.5444
679.359,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509,1.54509
681.363,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592,1.54592
683.367,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694,1.54694
685.371,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474,1.5474
687.375,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796,1.54796
689.379,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827,1.54827
691.383,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806,1.54806
693.387,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803,1.54803
695.391,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822,1.54822
697.395,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484,1.5484
699.399,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066,1.55066
701.403,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344,1.55344
703.407,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561,1.5561
705.411,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898,1.55898
707.415,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164,1.56164
709.419,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427,1.56427
711.423,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705,1.56705
713.427,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057,1.57057
715.431,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741,1.5741
717.435,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751,1.57751
719.439,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092,1.58092
721.443,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433,1.58433
723.447,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775,1.58775
725.451,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116,1.59116
727.455,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457,1.59457
729.459,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988,1.5988
731.463,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376,1.60376
733.467,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083,1.6083
735.471,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389,1.61389
737.475,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043,1.62043
739.479,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634,1.62634
741.483,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835,1.62835
743.487,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861,1.62861
745.491,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869,1.62869
747.495,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901,1.62901
749.499,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987,1.62987
751.503,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147
753.507,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147,1.63147
755.511,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247,1.63247
757.515,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444,1.63444
759.519,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562,1.63562
761.523,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494,1.63494
763.527,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545,1.63545
765.531,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732,1.63732
767.535,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965,1.63965
769.539,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085,1.64085
771.543,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468,1.6468
773.547,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581,1.65581
775.551,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461,1.66461
777.555,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244,1.67244
779.559,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315,1.68315
781.563,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922,1.68922
783.567,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604,1.69604
785.571,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349,1.70349
787.575,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949,1.70949
789.579,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624,1.71624
791.583,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428,1.72428
793.587,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454,1.73454
795.591,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608,1.74608
797.595,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359,1.76359
799.599,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637,1.77637
801.603,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336,1.79336
803.607,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568,1.81568
805.611,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221,1.83221
807.615,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666,1.85666
809.619,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976,1.87976
811.623,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057,1.9057
813.627,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276,1.93276
815.631,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988,1.95988
817.635,1.987,1.987,1.987,1.987,1.987,1.987,1.987,1.987,1.987,1.987,1.987,1.987,1.987,1.987,1.987,1.987
819.639,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412,2.01412
821.643,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124,2.04124
823.647,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836,2.06836
825.651,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548,2.09548
827.655,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226,2.1226
829.659,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971,2.14971
831.663,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683,2.17683
833.667,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395,2.20395
835.671,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107,2.23107
837.675,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819,2.25819
839.679,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531,2.28531
841.683,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243,2.31243
843.687,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954,2.33954
845.691,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666,2.36666
847.695,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378,2.39378
849.699,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209,2.4209
851.703,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802,2.44802
853.707,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514,2.47514
855.711,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226,2.50226
857.715,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938,2.52938
859.719,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649,2.55649
861.723,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361,2.58361
863.727,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073,2.61073
865.731,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785,2.63785
867.735,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497,2.66497
869.739,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209,2.69209
871.743,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921,2.71921
873.747,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633,2.74633
875.752,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344,2.77344
877.756,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056,2.80056
879.76,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768,2.82768
881.764,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548
883.768,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192,2.88192
885.772,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904,2.90904
887.776,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616,2.93616
889.78,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327,2.96327
891.784,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039,2.99039
893.788,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751,3.01751
895.792,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463,3.04463
897.796,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175,3.07175
899.8,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887,3.09887
901.804,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599,3.12599
903.808,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311,3.15311
905.812,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022,3.18022
907.816,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734,3.20734
909.82,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446,3.23446
911.824,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158,3.26158
913.828,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887,3.2887
915.832,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582,3.31582
917.836,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294,3.34294
919.84,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006,3.37006
921.844,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717,3.39717
923.848,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429,3.42429
925.852,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141,3.45141
927.856,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853,3.47853
929.86,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565,3.50565
931.864,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277,3.53277
933.868,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989,3.55989
935.872,3.587,3.587,3.587,3.587,3.587,3.587,3.587,3.587,3.587,3.587,3.587,3.587,3.587,3.587,3.587,3.587
937.876,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412,3.61412
939.88,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124,3.64124
941.884,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836,3.66836
943.888,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548,3.69548
945.892,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226,3.7226
947.896,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972,3.74972
949.9,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684,3.77684
951.904,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395,3.80395
