# Frequency[MHz],ampNF Ch0 [lin],ampNF Ch1 [lin],ampNF Ch2 [lin],ampNF Ch3 [lin],ampNF Ch4 [lin],ampNF Ch5 [lin],ampNF Ch6 [lin],ampNF Ch7 [lin],ampNF Ch8 [lin],ampNF Ch9 [lin],ampNF Ch10 [lin],ampNF Ch11 [lin],ampNF Ch12 [lin],ampNF Ch13 [lin],ampNF Ch14 [lin],ampNF Ch15 [lin]
336.673,1.59121,1.59121,1.59121,1.68895,1.69973,1.69973,1.69973,1.627,1.62273,1.62273,1.62273,1.66429,1.57641,1.57641,1.57641,1.67952
338.677,1.59925,1.59925,1.59925,1.68684,1.70689,1.70689,1.70689,1.63531,1.62635,1.62635,1.62635,1.66485,1.58001,1.58001,1.58001,1.69389
340.681,1.60656,1.60656,1.60656,1.68812,1.71476,1.71476,1.71476,1.6448,1.63086,1.63086,1.63086,1.66682,1.58442,1.58442,1.58442,1.70723
342.685,1.61245,1.61245,1.61245,1.69598,1.72402,1.72402,1.72402,1.65656,1.63711,1.63711,1.63711,1.6715,1.59043,1.59043,1.59043,1.71861
344.689,1.61798,1.61798,1.61798,1.70552,1.73364,1.73364,1.73364,1.66891,1.6438,1.6438,1.6438,1.67688,1.59684,1.59684,1.59684,1.72947
346.693,1.62248,1.62248,1.62248,1.71993,1.74429,1.74429,1.74429,1.68299,1.65176,1.65176,1.65176,1.68424,1.60442,1.60442,1.60442,1.73886
348.697,1.6263,1.6263,1.6263,1.73752,1.75561,1.75561,1.75561,1.69818,1.66055,1.66055,1.66055,1.6929,1.61277,1.61277,1.61277,1.74728
350.701,1.63181,1.63181,1.63181,1.74869,1.76606,1.76606,1.76606,1.70708,1.66648,1.66648,1.66648,1.69699,1.62041,1.62041,1.62041,1.75023
352.705,1.64043,1.64043,1.64043,1.74793,1.77488,1.77488,1.77488,1.70429,1.66708,1.66708,1.66708,1.69262,1.62676,1.62676,1.62676,1.74304
354.709,1.6486,1.6486,1.6486,1.74691,1.78387,1.78387,1.78387,1.7015,1.66803,1.66803,1.66803,1.68872,1.633,1.633,1.633,1.73617
356.713,1.65549,1.65549,1.65549,1.74516,1.79334,1.79334,1.79334,1.69875,1.66998,1.66998,1.66998,1.68615,1.63892,1.63892,1.63892,1.73018
358.717,1.66157,1.66157,1.66157,1.74294,1.80312,1.80312,1.80312,1.69601,1.67257,1.67257,1.67257,1.68444,1.64463,1.64463,1.64463,1.72477
360.721,1.66474,1.66474,1.66474,1.74127,1.81403,1.81403,1.81403,1.69516,1.67785,1.67785,1.67785,1.68648,1.64994,1.64994,1.64994,1.7225
362.725,1.66274,1.66274,1.66274,1.7406,1.82693,1.82693,1.82693,1.69767,1.68792,1.68792,1.68792,1.69521,1.65453,1.65453,1.65453,1.72583
364.729,1.66109,1.66109,1.66109,1.73978,1.83742,1.83742,1.83742,1.70064,1.6968,1.6968,1.6968,1.70367,1.65874,1.65874,1.65874,1.72998
366.733,1.66039,1.66039,1.66039,1.73856,1.84129,1.84129,1.84129,1.70485,1.7024,1.7024,1.7024,1.71143,1.66193,1.66193,1.66193,1.7364
368.737,1.66029,1.66029,1.66029,1.7371,1.84097,1.84097,1.84097,1.70984,1.70592,1.70592,1.70592,1.71873,1.66446,1.66446,1.66446,1.74426
370.741,1.66066,1.66066,1.66066,1.73559,1.83846,1.83846,1.83846,1.71553,1.70826,1.70826,1.70826,1.72573,1.66659,1.66659,1.66659,1.75279
372.745,1.66185,1.66185,1.66185,1.73401,1.83222,1.83222,1.83222,1.72239,1.70859,1.70859,1.70859,1.73221,1.66804,1.66804,1.66804,1.76244
374.749,1.66423,1.66423,1.66423,1.7334,1.82854,1.82854,1.82854,1.73134,1.70942,1.70942,1.70942,1.73827,1.66931,1.66931,1.66931,1.77002
376.754,1.66982,1.66982,1.66982,1.73538,1.83168,1.83168,1.83168,1.74587,1.71158,1.71158,1.71158,1.74321,1.67013,1.67013,1.67013,1.77204
378.758,1.6774,1.6774,1.6774,1.73898,1.83908,1.83908,1.83908,1.76388,1.71457,1.71457,1.71457,1.74744,1.67066,1.67066,1.67066,1.77059
380.762,1.68662,1.68662,1.68662,1.74664,1.84778,1.84778,1.84778,1.78053,1.71926,1.71926,1.71926,1.75357,1.67336,1.67336,1.67336,1.76795
382.766,1.69853,1.69853,1.69853,1.76093,1.8586,1.8586,1.8586,1.79496,1.72673,1.72673,1.72673,1.7628,1.6796,1.6796,1.6796,1.76336
384.77,1.71157,1.71157,1.71157,1.77804,1.8703,1.8703,1.8703,1.80842,1.73535,1.73535,1.73535,1.77331,1.68732,1.68732,1.68732,1.758
386.774,1.72755,1.72755,1.72755,1.80254,1.8843,1.8843,1.8843,1.81936,1.74699,1.74699,1.74699,1.78719,1.69887,1.69887,1.69887,1.75063
388.778,1.74533,1.74533,1.74533,1.83156,1.89972,1.89972,1.89972,1.82875,1.76047,1.76047,1.76047,1.80313,1.71277,1.71277,1.71277,1.74203
390.782,1.75761,1.75761,1.75761,1.84436,1.91082,1.91082,1.91082,1.83284,1.77108,1.77108,1.77108,1.80914,1.72322,1.72322,1.72322,1.74466
392.786,1.76128,1.76128,1.76128,1.8318,1.91519,1.91519,1.91519,1.82863,1.77719,1.77719,1.77719,1.7996,1.72827,1.72827,1.72827,1.76488
394.79,1.76446,1.76446,1.76446,1.81844,1.91916,1.91916,1.91916,1.82403,1.78287,1.78287,1.78287,1.78978,1.73327,1.73327,1.73327,1.785
396.794,1.76641,1.76641,1.76641,1.80305,1.9221,1.9221,1.9221,1.81844,1.78747,1.78747,1.78747,1.77923,1.73813,1.73813,1.73813,1.80489
398.798,1.76761,1.76761,1.76761,1.78644,1.92442,1.92442,1.92442,1.81226,1.79141,1.79141,1.79141,1.76825,1.7429,1.7429,1.7429,1.82464
400.802,1.76998,1.76998,1.76998,1.77747,1.92745,1.92745,1.92745,1.80767,1.79454,1.79454,1.79454,1.76362,1.75041,1.75041,1.75041,1.83229
402.806,1.7741,1.7741,1.7741,1.77994,1.93155,1.93155,1.93155,1.80546,1.79644,1.79644,1.79644,1.7685,1.76204,1.76204,1.76204,1.82179
404.81,1.77779,1.77779,1.77779,1.78055,1.93583,1.93583,1.93583,1.80481,1.79841,1.79841,1.79841,1.77219,1.77254,1.77254,1.77254,1.81242
406.814,1.78046,1.78046,1.78046,1.77653,1.94057,1.94057,1.94057,1.80805,1.80054,1.80054,1.80054,1.77289,1.78022,1.78022,1.78022,1.80584
408.818,1.78252,1.78252,1.78252,1.76976,1.94558,1.94558,1.94558,1.8136,1.80278,1.80278,1.80278,1.77183,1.78624,1.78624,1.78624,1.80092
410.822,1.78397,1.78397,1.78397,1.7604,1.95086,1.95086,1.95086,1.82144,1.80511,1.80511,1.80511,1.76906,1.79059,1.79059,1.79059,1.79759
412.826,1.78456,1.78456,1.78456,1.74729,1.95654,1.95654,1.95654,1.8326,1.80759,1.80759,1.80759,1.76381,1.79255,1.79255,1.79255,1.79655
414.83,1.78541,1.78541,1.78541,1.73898,1.96119,1.96119,1.96119,1.83767,1.8102,1.8102,1.8102,1.76328,1.79372,1.79372,1.79372,1.79827
416.834,1.78687,1.78687,1.78687,1.74226,1.96333,1.96333,1.96333,1.82798,1.81315,1.81315,1.81315,1.77416,1.793,1.793,1.793,1.8067
418.838,1.78869,1.78869,1.78869,1.75231,1.96402,1.96402,1.96402,1.8097,1.8163,1.8163,1.8163,1.7917,1.79119,1.79119,1.79119,1.81904
420.842,1.79041,1.79041,1.79041,1.7628,1.96289,1.96289,1.96289,1.79478,1.81815,1.81815,1.81815,1.80713,1.78958,1.78958,1.78958,1.8269
422.846,1.79199,1.79199,1.79199,1.77391,1.95924,1.95924,1.95924,1.7845,1.81821,1.81821,1.81821,1.81963,1.78826,1.78826,1.78826,1.82855
424.85,1.79346,1.79346,1.79346,1.78514,1.954,1.954,1.954,1.77752,1.81707,1.81707,1.81707,1.82976,1.78717,1.78717,1.78717,1.8259
426.854,1.79466,1.79466,1.79466,1.79663,1.945,1.945,1.945,1.77836,1.8131,1.8131,1.8131,1.83427,1.78665,1.78665,1.78665,1.81308
428.858,1.79571,1.79571,1.79571,1.80827,1.93383,1.93383,1.93383,1.78367,1.8075,1.8075,1.8075,1.83557,1.78645,1.78645,1.78645,1.79443
430.862,1.80597,1.80597,1.80597,1.84306,1.93268,1.93268,1.93268,1.79914,1.81235,1.81235,1.81235,1.84654,1.79316,1.79316,1.79316,1.79124
432.866,1.82843,1.82843,1.82843,1.90853,1.94481,1.94481,1.94481,1.82807,1.83105,1.83105,1.83105,1.87031,1.80904,1.80904,1.80904,1.80853
434.87,1.97155,1.97155,1.97155,2.00474,2.09693,2.09693,2.09693,1.88111,1.95225,1.95225,1.95225,1.91881,1.92466,1.92466,1.92466,1.84856
436.874,2.39323,2.39323,2.39323,2.17191,2.57226,2.57226,2.57226,1.98984,2.3101,2.3101,2.3101,2.02439,2.27057,2.27057,2.27057,1.94105
438.878,2.97171,2.97171,2.97171,2.37903,3.22951,3.22951,3.22951,2.12991,2.80114,2.80114,2.80114,2.16212,2.7461,2.7461,2.7461,2.06308
440.882,3.55019,3.55019,3.55019,3.38879,3.88677,3.88677,3.88677,2.93311,3.29219,3.29219,3.29219,2.99145,3.22163,3.22163,3.22163,2.74723
442.886,4.12867,4.12867,4.12867,5.42008,4.54402,4.54402,4.54402,4.58031,3.78324,3.78324,3.78324,4.70101,3.69717,3.69717,3.69717,4.1468
444.89,4.70715,4.70715,4.70715,8.05716,5.20128,5.20128,5.20128,6.86545,4.27429,4.27429,4.27429,7.03154,4.1727,4.1727,4.1727,6.05394
446.894,5.28563,5.28563,5.28563,12.0614,5.85853,5.85853,5.85853,10.5903,4.76534,4.76534,4.76534,10.7634,4.64823,4.64823,4.64823,9.10655
448.898,5.86411,5.86411,5.86411,16.8215,6.51578,6.51578,6.51578,15.1111,5.25639,5.25639,5.25639,15.2701,5.12376,5.12376,5.12376,12.7925
450.902,6.44259,6.44259,6.44259,23.6001,7.17304,7.17304,7.17304,23.0345,5.74744,5.74744,5.74744,22.7631,5.59929,5.59929,5.59929,19.1834
452.906,7.02107,7.02107,7.02107,32.8458,7.83029,7.83029,7.83029,35.1164,6.23848,6.23848,6.23848,33.9058,6.07482,6.07482,6.07482,28.8805
454.91,7.59955,7.59955,7.59955,37.0706,8.48755,8.48755,8.48755,41.1049,6.72953,6.72953,6.72953,39.2981,6.55036,6.55036,6.55036,33.6881
456.914,8.17803,8.17803,8.17803,30.2139,9.1448,9.1448,9.1448,33.645,7.22058,7.22058,7.22058,31.9987,7.02589,7.02589,7.02589,27.7046
458.918,8.75652,8.75652,8.75652,17.341,9.80205,9.80205,9.80205,18.8837,7.71163,7.71163,7.71163,17.8089,7.50142,7.50142,7.50142,15.8623
460.922,7.86712,7.86712,7.86712,8.99894,8.78091,8.78091,8.78091,9.40945,6.95438,6.95438,6.95438,8.74355,6.77614,6.77614,6.77614,8.18965
462.926,5.25456,5.25456,5.25456,5.9756,5.78948,5.78948,5.78948,6.14176,4.73172,4.73172,4.73172,5.69395,4.6412,4.6412,4.6412,5.41184
464.93,3.20157,3.20157,3.20157,3.59308,3.44613,3.44613,3.44613,3.56939,2.98496,2.98496,2.98496,3.2974,2.96301,2.96301,2.96301,3.22483
466.934,2.35697,2.35697,2.35697,2.59439,2.50231,2.50231,2.50231,2.49858,2.26588,2.26588,2.26588,2.31112,2.27113,2.27113,2.27113,2.31367
468.938,2.15635,2.15635,2.15635,2.33321,2.30435,2.30435,2.30435,2.22799,2.09449,2.09449,2.09449,2.07642,2.10491,2.10491,2.10491,2.08244
470.942,2.01668,2.01668,2.01668,2.23045,2.16803,2.16803,2.16803,2.04432,1.97686,1.97686,1.97686,1.91445,1.98606,1.98606,1.98606,1.92536
472.946,1.94574,1.94574,1.94574,2.30635,2.10124,2.10124,2.10124,1.95865,1.91984,1.91984,1.91984,1.83447,1.92065,1.92065,1.92065,1.85187
474.95,1.88762,1.88762,1.88762,2.42497,2.04732,2.04732,2.04732,1.8898,1.87433,1.87433,1.87433,1.76906,1.86559,1.86559,1.86559,1.79338
476.954,1.85659,1.85659,1.85659,2.6339,2.02063,2.02063,2.02063,1.85645,1.85318,1.85318,1.85318,1.73443,1.83243,1.83243,1.83243,1.76658
478.958,1.83972,1.83972,1.83972,2.89004,2.00818,2.00818,2.00818,1.84169,1.84475,1.84475,1.84475,1.7159,1.81073,1.81073,1.81073,1.75637
480.962,1.82743,1.82743,1.82743,2.85316,1.9838,1.9838,1.9838,1.81188,1.8333,1.8333,1.8333,1.69957,1.79782,1.79782,1.79782,1.74775
482.966,1.82008,1.82008,1.82008,2.49882,1.94651,1.94651,1.94651,1.76577,1.81857,1.81857,1.81857,1.68564,1.79445,1.79445,1.79445,1.74086
484.97,1.81242,1.81242,1.81242,2.19416,1.91368,1.91368,1.91368,1.72593,1.80588,1.80588,1.80588,1.67417,1.79011,1.79011,1.79011,1.7337
486.974,1.80413,1.80413,1.80413,1.99236,1.8901,1.8901,1.8901,1.69907,1.79738,1.79738,1.79738,1.66781,1.78374,1.78374,1.78374,1.72601
488.978,1.79552,1.79552,1.79552,1.84333,1.87126,1.87126,1.87126,1.67887,1.79103,1.79103,1.79103,1.66406,1.77634,1.77634,1.77634,1.71804
490.982,1.78607,1.78607,1.78607,1.7741,1.86379,1.86379,1.86379,1.67443,1.79011,1.79011,1.79011,1.66699,1.76632,1.76632,1.76632,1.70937
492.986,1.77577,1.77577,1.77577,1.78795,1.86815,1.86815,1.86815,1.6864,1.79485,1.79485,1.79485,1.67686,1.75358,1.75358,1.75358,1.69996
494.99,1.76714,1.76714,1.76714,1.801,1.871,1.871,1.871,1.69645,1.79733,1.79733,1.79733,1.68493,1.74343,1.74343,1.74343,1.69181
496.994,1.76191,1.76191,1.76191,1.81247,1.87078,1.87078,1.87078,1.7026,1.79523,1.79523,1.79523,1.68932,1.73853,1.73853,1.73853,1.68623
498.998,1.7584,1.7584,1.7584,1.82313,1.86903,1.86903,1.86903,1.70678,1.79084,1.79084,1.79084,1.69187,1.73626,1.73626,1.73626,1.68193
501.002,1.759,1.759,1.759,1.8386,1.86757,1.86757,1.86757,1.71222,1.78604,1.78604,1.78604,1.6933,1.73615,1.73615,1.73615,1.67847
503.006,1.76372,1.76372,1.76372,1.85887,1.86639,1.86639,1.86639,1.71893,1.78085,1.78085,1.78085,1.69363,1.73819,1.73819,1.73819,1.67585
505.01,1.77571,1.77571,1.77571,1.89092,1.86737,1.86737,1.86737,1.73045,1.77708,1.77708,1.77708,1.69348,1.74222,1.74222,1.74222,1.67372
507.014,1.80215,1.80215,1.80215,1.94637,1.87263,1.87263,1.87263,1.75154,1.77612,1.77612,1.77612,1.69237,1.7502,1.7502,1.7502,1.67257
509.018,1.83572,1.83572,1.83572,2.01336,1.88,1.88,1.88,1.77734,1.77655,1.77655,1.77655,1.69079,1.76013,1.76013,1.76013,1.67191
511.022,1.84888,1.84888,1.84888,2.03193,1.87844,1.87844,1.87844,1.78753,1.77326,1.77326,1.77326,1.68957,1.76291,1.76291,1.76291,1.67059
513.026,1.84242,1.84242,1.84242,2.00399,1.86832,1.86832,1.86832,1.78273,1.76641,1.76641,1.76641,1.68869,1.75882,1.75882,1.75882,1.66863
515.03,1.82854,1.82854,1.82854,1.95967,1.85502,1.85502,1.85502,1.77222,1.75821,1.75821,1.75821,1.68795,1.75212,1.75212,1.75212,1.66642
517.034,1.80016,1.80016,1.80016,1.88342,1.83551,1.83551,1.83551,1.75058,1.74741,1.74741,1.74741,1.68747,1.74032,1.74032,1.74032,1.66374
519.038,1.76478,1.76478,1.76478,1.79175,1.81301,1.81301,1.81301,1.72356,1.73534,1.73534,1.73534,1.68712,1.72606,1.72606,1.72606,1.66083
521.042,1.74625,1.74625,1.74625,1.74305,1.8035,1.8035,1.8035,1.7104,1.72829,1.72829,1.72829,1.68242,1.71686,1.71686,1.71686,1.65885
523.046,1.74327,1.74327,1.74327,1.73403,1.80598,1.80598,1.80598,1.71004,1.72587,1.72587,1.72587,1.67372,1.71233,1.71233,1.71233,1.65771
525.05,1.74064,1.74064,1.74064,1.72711,1.8076,1.8076,1.8076,1.70959,1.72343,1.72343,1.72343,1.66667,1.70842,1.70842,1.70842,1.65609
527.054,1.73869,1.73869,1.73869,1.72421,1.8076,1.8076,1.8076,1.70898,1.72097,1.72097,1.72097,1.66279,1.7057,1.7057,1.7057,1.65353
529.058,1.73705,1.73705,1.73705,1.7232,1.80681,1.80681,1.80681,1.70829,1.71849,1.71849,1.71849,1.66041,1.70353,1.70353,1.70353,1.65054
531.062,1.73542,1.73542,1.73542,1.72703,1.8017,1.8017,1.8017,1.70617,1.71556,1.71556,1.71556,1.66475,1.70334,1.70334,1.70334,1.6456
533.066,1.73381,1.73381,1.73381,1.73514,1.79275,1.79275,1.79275,1.70278,1.71223,1.71223,1.71223,1.67506,1.70488,1.70488,1.70488,1.63895
535.07,1.73146,1.73146,1.73146,1.73958,1.78561,1.78561,1.78561,1.70088,1.70875,1.70875,1.70875,1.68308,1.70633,1.70633,1.70633,1.63499
537.074,1.72772,1.72772,1.72772,1.73713,1.7819,1.7819,1.7819,1.70178,1.70502,1.70502,1.70502,1.68684,1.70758,1.70758,1.70758,1.63611
539.078,1.72334,1.72334,1.72334,1.7315,1.77977,1.77977,1.77977,1.70397,1.70116,1.70116,1.70116,1.68862,1.70874,1.70874,1.70874,1.63957
541.082,1.71901,1.71901,1.71901,1.72413,1.77946,1.77946,1.77946,1.70715,1.69753,1.69753,1.69753,1.68883,1.7099,1.7099,1.7099,1.64551
543.086,1.71472,1.71472,1.71472,1.71527,1.7807,1.7807,1.7807,1.71117,1.6941,1.6941,1.6941,1.6877,1.71104,1.71104,1.71104,1.65356
545.09,1.71281,1.71281,1.71281,1.71034,1.78376,1.78376,1.78376,1.71457,1.69201,1.69201,1.69201,1.68726,1.71248,1.71248,1.71248,1.6633
547.094,1.71527,1.71527,1.71527,1.71268,1.79019,1.79019,1.79019,1.71682,1.69239,1.69239,1.69239,1.68812,1.71443,1.71443,1.71443,1.67615
549.098,1.71971,1.71971,1.71971,1.71831,1.79814,1.79814,1.79814,1.71855,1.69388,1.69388,1.69388,1.68956,1.71663,1.71663,1.71663,1.6904
551.102,1.72271,1.72271,1.72271,1.72128,1.80214,1.80214,1.80214,1.71794,1.69456,1.69456,1.69456,1.68867,1.71879,1.71879,1.71879,1.69186
553.106,1.72454,1.72454,1.72454,1.72206,1.80291,1.80291,1.80291,1.71542,1.69459,1.69459,1.69459,1.68588,1.72093,1.72093,1.72093,1.68284
555.11,1.72562,1.72562,1.72562,1.72147,1.80165,1.80165,1.80165,1.71172,1.69421,1.69421,1.69421,1.68191,1.72305,1.72305,1.72305,1.6675
557.114,1.72534,1.72534,1.72534,1.7184,1.79671,1.79671,1.79671,1.70586,1.69308,1.69308,1.69308,1.6758,1.72515,1.72515,1.72515,1.64074
559.118,1.72447,1.72447,1.72447,1.71422,1.79014,1.79014,1.79014,1.69906,1.69162,1.69162,1.69162,1.66875,1.72723,1.72723,1.72723,1.60891
561.122,1.72729,1.72729,1.72729,1.72482,1.79312,1.79312,1.79312,1.73433,1.6959,1.6959,1.6959,1.6663,1.73161,1.73161,1.73161,1.61193
563.126,1.73302,1.73302,1.73302,1.74703,1.80361,1.80361,1.80361,1.80265,1.70468,1.70468,1.70468,1.66746,1.73779,1.73779,1.73779,1.64233
565.13,1.73915,1.73915,1.73915,1.76753,1.81486,1.81486,1.81486,1.8643,1.71376,1.71376,1.71376,1.66963,1.74452,1.74452,1.74452,1.67235
567.134,1.74599,1.74599,1.74599,1.78498,1.82745,1.82745,1.82745,1.9141,1.7234,1.7234,1.7234,1.67361,1.75225,1.75225,1.75225,1.7017
569.138,1.75315,1.75315,1.75315,1.80111,1.84063,1.84063,1.84063,1.95876,1.73327,1.73327,1.73327,1.67836,1.7604,1.7604,1.7604,1.73077
571.142,1.76109,1.76109,1.76109,1.80052,1.85416,1.85416,1.85416,1.93945,1.74248,1.74248,1.74248,1.68711,1.77078,1.77078,1.77078,1.74108
573.146,1.76962,1.76962,1.76962,1.78733,1.86795,1.86795,1.86795,1.87189,1.75117,1.75117,1.75117,1.69889,1.78286,1.78286,1.78286,1.73724
575.15,1.77778,1.77778,1.77778,1.77686,1.88209,1.88209,1.88209,1.82224,1.76053,1.76053,1.76053,1.708,1.79481,1.79481,1.79481,1.73455
577.154,1.7853,1.7853,1.7853,1.77114,1.89685,1.89685,1.89685,1.80387,1.77105,1.77105,1.77105,1.71244,1.80653,1.80653,1.80653,1.73383
579.158,1.79256,1.79256,1.79256,1.76743,1.91188,1.91188,1.91188,1.79873,1.78206,1.78206,1.78206,1.71492,1.81816,1.81816,1.81816,1.73396
581.162,1.79938,1.79938,1.79938,1.76678,1.92748,1.92748,1.92748,1.81176,1.79378,1.79378,1.79378,1.71461,1.82951,1.82951,1.82951,1.73541
583.166,1.80589,1.80589,1.80589,1.76835,1.94351,1.94351,1.94351,1.83794,1.806,1.806,1.806,1.71227,1.84065,1.84065,1.84065,1.73783
585.17,1.81185,1.81185,1.81185,1.77155,1.96107,1.96107,1.96107,1.85031,1.81652,1.81652,1.81652,1.71312,1.8489,1.8489,1.8489,1.74136
587.174,1.81689,1.81689,1.81689,1.77758,1.98125,1.98125,1.98125,1.83899,1.82412,1.82412,1.82412,1.71945,1.85219,1.85219,1.85219,1.74683
589.178,1.82154,1.82154,1.82154,1.78477,2.00253,2.00253,2.00253,1.81789,1.83051,1.83051,1.83051,1.72803,1.85343,1.85343,1.85343,1.75309
591.182,1.82625,1.82625,1.82625,1.78976,2.02003,2.02003,2.02003,1.80311,1.83796,1.83796,1.83796,1.73509,1.85668,1.85668,1.85668,1.76111
593.186,1.831,1.831,1.831,1.79322,2.03491,2.03491,2.03491,1.79271,1.84615,1.84615,1.84615,1.74109,1.86131,1.86131,1.86131,1.77034
595.19,1.83578,1.83578,1.83578,1.7951,2.04692,2.04692,2.04692,1.78661,1.8551,1.8551,1.8551,1.74596,1.8674,1.8674,1.8674,1.78085
597.194,1.84063,1.84063,1.84063,1.7943,2.05408,2.05408,2.05408,1.78776,1.86535,1.86535,1.86535,1.74894,1.87593,1.87593,1.87593,1.79353
599.198,1.8455,1.8455,1.8455,1.79241,2.0593,2.0593,2.0593,1.79184,1.87611,1.87611,1.87611,1.75115,1.88544,1.88544,1.88544,1.80707
601.202,1.84646,1.84646,1.84646,1.78917,2.0555,2.0555,2.0555,1.78769,1.87782,1.87782,1.87782,1.74811,1.88577,1.88577,1.88577,1.80276
603.206,1.84479,1.84479,1.84479,1.78501,2.0457,2.0457,2.0457,1.77805,1.8735,1.8735,1.8735,1.74157,1.87996,1.87996,1.87996,1.78654
605.21,1.84221,1.84221,1.84221,1.78088,2.03496,2.03496,2.03496,1.76834,1.8683,1.8683,1.8683,1.73478,1.87327,1.87327,1.87327,1.76918
607.214,1.83809,1.83809,1.83809,1.7768,2.02264,2.02264,2.02264,1.75849,1.86165,1.86165,1.86165,1.72756,1.86509,1.86509,1.86509,1.74993
609.218,1.83338,1.83338,1.83338,1.77273,2.00971,2.00971,2.00971,1.7486,1.85443,1.85443,1.85443,1.72017,1.85633,1.85633,1.85633,1.72993
611.222,1.82489,1.82489,1.82489,1.7704,1.99819,1.99819,1.99819,1.74704,1.84964,1.84964,1.84964,1.71631,1.84989,1.84989,1.84989,1.71863
613.226,1.81397,1.81397,1.81397,1.7692,1.98758,1.98758,1.98758,1.7508,1.84639,1.84639,1.84639,1.7147,1.84494,1.84494,1.84494,1.71291
615.23,1.80479,1.80479,1.80479,1.76842,1.97891,1.97891,1.97891,1.75391,1.84334,1.84334,1.84334,1.71386,1.84037,1.84037,1.84037,1.70937
617.234,1.79844,1.79844,1.79844,1.76834,1.97344,1.97344,1.97344,1.75597,1.8406,1.8406,1.8406,1.71428,1.83643,1.83643,1.83643,1.70941
619.238,1.79316,1.79316,1.79316,1.76853,1.9692,1.9692,1.9692,1.75762,1.83798,1.83798,1.83798,1.71518,1.83273,1.83273,1.83273,1.71082
621.242,1.79051,1.79051,1.79051,1.76939,1.96794,1.96794,1.96794,1.75827,1.83565,1.83565,1.83565,1.71727,1.82961,1.82961,1.82961,1.71564
623.246,1.78948,1.78948,1.78948,1.77066,1.96851,1.96851,1.96851,1.7583,1.8335,1.8335,1.8335,1.7201,1.82686,1.82686,1.82686,1.72256
625.251,1.79076,1.79076,1.79076,1.77212,1.96944,1.96944,1.96944,1.76072,1.83653,1.83653,1.83653,1.72356,1.827,1.827,1.827,1.72819
627.255,1.79575,1.79575,1.79575,1.77391,1.97094,1.97094,1.97094,1.76697,1.84787,1.84787,1.84787,1.72802,1.83179,1.83179,1.83179,1.73173
629.259,1.80213,1.80213,1.80213,1.77582,1.97265,1.97265,1.97265,1.77466,1.86231,1.86231,1.86231,1.73286,1.83832,1.83832,1.83832,1.73451
631.263,1.80909,1.80909,1.80909,1.77808,1.97622,1.97622,1.97622,1.78153,1.87542,1.87542,1.87542,1.73669,1.84485,1.84485,1.84485,1.7364
633.267,1.81639,1.81639,1.81639,1.78056,1.98089,1.98089,1.98089,1.78791,1.88774,1.88774,1.88774,1.73991,1.85138,1.85138,1.85138,1.73777
635.271,1.82401,1.82401,1.82401,1.78339,1.98741,1.98741,1.98741,1.79315,1.89802,1.89802,1.89802,1.74203,1.85757,1.85757,1.85757,1.73839
637.275,1.83214,1.83214,1.83214,1.78675,1.99687,1.99687,1.99687,1.79661,1.90506,1.90506,1.90506,1.7424,1.86322,1.86322,1.86322,1.73781
639.279,1.84045,1.84045,1.84045,1.79032,2.0074,2.0074,2.0074,1.79941,1.91092,1.91092,1.91092,1.74213,1.86868,1.86868,1.86868,1.73681
641.283,1.84385,1.84385,1.84385,1.78792,2.0125,2.0125,2.0125,1.79869,1.91213,1.91213,1.91213,1.74269,1.868,1.868,1.868,1.73377
643.287,1.8445,1.8445,1.8445,1.78217,2.01454,2.01454,2.01454,1.79598,1.91072,1.91072,1.91072,1.74371,1.86387,1.86387,1.86387,1.72959
645.291,1.84395,1.84395,1.84395,1.77582,2.01523,2.01523,2.01523,1.79264,1.90837,1.90837,1.90837,1.74511,1.85849,1.85849,1.85849,1.72559
647.295,1.84155,1.84155,1.84155,1.76855,2.01381,2.01381,2.01381,1.7883,1.90456,1.90456,1.90456,1.74711,1.85116,1.85116,1.85116,1.72188
649.299,1.83849,1.83849,1.83849,1.76096,2.01164,2.01164,2.01164,1.78361,1.90024,1.90024,1.90024,1.74931,1.84313,1.84313,1.84313,1.71826
651.303,1.83163,1.83163,1.83163,1.76338,2.00469,2.00469,2.00469,1.77989,1.89561,1.89561,1.89561,1.75543,1.83416,1.83416,1.83416,1.72504
653.307,1.82272,1.82272,1.82272,1.77121,1.99517,1.99517,1.99517,1.7767,1.8908,1.8908,1.8908,1.76366,1.82467,1.82467,1.82467,1.73742
655.311,1.81598,1.81598,1.81598,1.77967,1.98586,1.98586,1.98586,1.77472,1.88469,1.88469,1.88469,1.77268,1.81677,1.81677,1.81677,1.74818
657.315,1.81258,1.81258,1.81258,1.78909,1.97687,1.97687,1.97687,1.77461,1.87656,1.87656,1.87656,1.78289,1.81132,1.81132,1.81132,1.75646
659.319,1.81032,1.81032,1.81032,1.79885,1.96799,1.96799,1.96799,1.77513,1.86774,1.86774,1.86774,1.79352,1.8067,1.8067,1.8067,1.76389
661.323,1.81268,1.81268,1.81268,1.81001,1.95954,1.95954,1.95954,1.77826,1.8562,1.8562,1.8562,1.80589,1.80544,1.80544,1.80544,1.76774
663.327,1.81742,1.81742,1.81742,1.82189,1.95131,1.95131,1.95131,1.78274,1.84326,1.84326,1.84326,1.81917,1.8059,1.8059,1.8059,1.76974
