# Frequency[MHz],ampNF Ch0 [lin],ampNF Ch1 [lin],ampNF Ch2 [lin],ampNF Ch3 [lin],ampNF Ch4 [lin],ampNF Ch5 [lin],ampNF Ch6 [lin],ampNF Ch7 [lin],ampNF Ch8 [lin],ampNF Ch9 [lin],ampNF Ch10 [lin],ampNF Ch11 [lin],ampNF Ch12 [lin],ampNF Ch13 [lin],ampNF Ch14 [lin],ampNF Ch15 [lin]
276.553,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377,2.31377
278.557,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442,2.32442
280.561,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295,2.33295
282.565,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601,2.33601
284.569,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908,2.33908
286.573,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174,2.35174
288.577,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703
290.581,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961,2.37961
292.585,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556,2.38556
294.589,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915,2.3915
296.593,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521,2.38521
298.597,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576,2.37576
300.601,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469,2.37469
302.605,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314,2.39314
304.609,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159,2.41159
306.613,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784,2.43784
308.617,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598,2.46598
310.621,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103,2.48103
312.625,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695,2.46695
314.629,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287,2.45287
316.633,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269,2.48269
318.637,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249,2.52249
320.641,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651,2.54651
322.645,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701,2.53701
324.649,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751,2.52751
326.653,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082,2.55082
328.657,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811,2.5811
330.661,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453,2.60453
332.665,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407,2.61407
334.669,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362,2.62362
336.673,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176,2.63176
338.677,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962,2.63962
340.681,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656,2.65656
342.685,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113,2.69113
344.689,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257,2.7257
346.693,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536,2.70536
348.697,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496,2.67496
350.701,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109,2.67109
352.705,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651,2.71651
354.709,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192,2.76192
356.713,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591,2.74591
358.717,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947,2.71947
360.721,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999,2.70999
362.725,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065,2.73065
364.729,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132,2.75132
366.733,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948,2.76948
368.737,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724,2.78724
370.741,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463,2.79463
372.745,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435,2.78435
374.749,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407,2.77407
376.754,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967,2.79967
378.758,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
380.762,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348,2.83348
382.766,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146,2.79146
384.77,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943,2.74943
386.774,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217,2.78217
388.778,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463,2.82463
390.782,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236,2.83236
392.786,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575,2.78575
394.79,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915,2.73915
396.794,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908,2.74908
398.798,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564,2.76564
400.802,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793,2.7793
402.806,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862,2.78862
404.81,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794,2.79794
406.814,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816,2.7816
408.818,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255,2.76255
410.822,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581,2.75581
412.826,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677,2.76677
414.83,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773,2.77773
416.834,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099,2.76099
418.838,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169,2.74169
420.842,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641,2.73641
422.846,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051,2.75051
424.85,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646,2.7646
426.854,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828,2.76828
428.858,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112,2.77112
430.862,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749,2.78749
432.866,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178,2.82178
434.87,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607,2.85607
436.874,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797,2.98797
438.878,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666,3.12666
440.882,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455,3.44455
442.886,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053,3.99053
444.89,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365,4.5365
446.894,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327,7.25327
448.898,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964,10.0964
450.902,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679,14.9679
452.906,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186,22.3186
454.91,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692,29.6692
456.914,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964,22.6964
458.918,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486,15.0486
460.922,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302,9.87302
462.926,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958,7.59958
464.93,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614,5.32614
466.934,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947,4.67947
468.938,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918,4.0918
470.942,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838,3.67838
472.946,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145,3.46145
474.95,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451,3.24451
476.954,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946,3.14946
478.958,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754,3.05754
480.962,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908,2.99908
482.966,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688,2.97688
484.97,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467,2.95467
486.974,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215,2.92215
488.978,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948,2.88948
490.982,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846,2.86846
492.986,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959,2.85959
494.99,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072,2.85072
496.994,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656,2.84656
498.998,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243,2.84243
501.002,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183,2.84183
503.006,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477,2.84477
505.01,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771,2.84771
507.014,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502,2.8502
509.018,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269,2.85269
511.022,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463,2.85463
513.026,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604,2.85604
515.03,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753,2.85753
517.034,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396,2.86396
519.038,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704,2.8704
521.042,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215,2.88215
523.046,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879,2.89879
525.05,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503,2.91503
527.054,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529,2.91529
529.058,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556,2.91556
531.062,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031,2.92031
533.066,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904,2.92904
535.07,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381,2.9381
537.074,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956,2.956
539.078,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391,2.97391
541.082,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172,2.98172
543.086,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092,2.98092
545.09,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105,2.98105
547.094,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108,3.00108
549.098,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211,3.0211
551.102,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071,3.03071
553.106,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179,3.03179
555.11,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454,3.03454
557.114,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603,3.06603
559.118,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752,3.09752
561.122,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149,3.10149
563.126,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383,3.08383
565.13,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786,3.06786
567.134,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612,3.07612
569.138,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439,3.08439
571.142,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209,3.10209
573.146,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691,3.12691
575.15,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797,3.14797
577.154,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264,3.12264
579.158,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732,3.09732
581.162,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627,3.10627
583.166,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005,3.14005
585.17,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823,3.16823
587.174,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361,3.1361
589.178,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396,3.10396
591.182,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906,3.10906
593.186,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002,3.14002
595.19,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566,3.16566
597.194,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406,3.1406
599.198,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553,3.11553
601.202,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889,3.11889
603.206,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119,3.14119
